UNIQID	CreditScore	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Geography_Germany	Geography_Spain	Gender_Male
r901	480.0	35.0	2.0	165692.91	1.0	1.0	1.0	197984.58	0.0	0.0	1.0
r368	733.0	44.0	6.0	168165.84	1.0	0.0	1.0	197193.49	0.0	0.0	0.0
r1467	672.0	21.0	3.0	165878.76	2.0	1.0	1.0	164537.17	1.0	0.0	0.0
r4853	504.0	46.0	2.0	163764.84	1.0	1.0	1.0	165122.55	0.0	1.0	0.0
r4821	475.0	40.0	7.0	160818.08	1.0	0.0	1.0	169642.13	0.0	0.0	1.0
r3487	351.0	57.0	4.0	163146.46	1.0	1.0	0.0	169621.69	1.0	0.0	0.0
r1487	672.0	28.0	4.0	167268.98	1.0	1.0	1.0	169469.3	0.0	0.0	1.0
r1828	646.0	48.0	8.0	169023.33	2.0	1.0	1.0	175657.55	1.0	0.0	1.0
r1902	704.0	48.0	8.0	167997.6	1.0	1.0	1.0	173498.45	0.0	1.0	1.0
r606	425.0	40.0	9.0	166776.6	2.0	0.0	1.0	172646.88	1.0	0.0	1.0
r3184	686.0	47.0	5.0	170935.94	1.0	1.0	0.0	173179.79	1.0	0.0	0.0
r3368	710.0	54.0	6.0	171137.62	1.0	1.0	1.0	167023.95	0.0	0.0	1.0
r1200	724.0	35.0	0.0	171982.95	2.0	0.0	1.0	167313.07	1.0	0.0	0.0
r3173	625.0	49.0	6.0	173434.9	1.0	1.0	0.0	165580.93	0.0	0.0	1.0
r2414	789.0	31.0	4.0	175477.15	1.0	1.0	1.0	172832.9	0.0	0.0	1.0
r4835	619.0	32.0	4.0	175406.13	2.0	1.0	1.0	172792.43	0.0	1.0	0.0
r4001	621.0	40.0	8.0	174126.75	3.0	1.0	0.0	172490.78	1.0	0.0	1.0
r3244	794.0	41.0	7.0	176845.41	3.0	1.0	0.0	166526.26	0.0	0.0	0.0
r204	580.0	45.0	2.0	179334.83	2.0	1.0	1.0	169303.65	1.0	0.0	1.0
r2356	680.0	33.0	10.0	183768.47	1.0	1.0	0.0	164119.35	0.0	0.0	1.0
r1336	624.0	35.0	0.0	180303.24	2.0	1.0	0.0	163587.9	1.0	0.0	0.0
r4634	770.0	68.0	2.0	183555.24	1.0	0.0	0.0	159557.28	0.0	0.0	0.0
r2015	629.0	35.0	4.0	174588.8	2.0	0.0	1.0	158420.14	0.0	1.0	1.0
r138	474.0	34.0	9.0	176311.36	1.0	1.0	0.0	160213.27	1.0	0.0	0.0
r3907	826.0	56.0	8.0	174506.1	2.0	0.0	1.0	161802.82	0.0	1.0	0.0
r4472	650.0	42.0	4.0	194532.66	1.0	1.0	0.0	171045.31	0.0	1.0	1.0
r2782	782.0	33.0	7.0	191523.09	1.0	1.0	1.0	167058.75	0.0	0.0	1.0
r764	769.0	27.0	7.0	188614.07	1.0	1.0	0.0	171344.09	1.0	0.0	1.0
r1775	818.0	31.0	1.0	186796.37	1.0	0.0	0.0	178252.63	0.0	0.0	0.0
r3754	781.0	27.0	7.0	186558.55	1.0	1.0	1.0	175071.29	0.0	0.0	0.0
r3660	583.0	57.0	3.0	238387.56	1.0	0.0	1.0	147964.99	0.0	0.0	0.0
r3110	672.0	56.0	2.0	209767.31	2.0	1.0	1.0	150694.42	0.0	1.0	0.0
r4309	669.0	50.0	9.0	201009.64	1.0	1.0	0.0	158032.5	0.0	0.0	1.0
r4615	684.0	39.0	4.0	207034.96	2.0	0.0	0.0	157694.76	0.0	1.0	1.0
r1531	632.0	40.0	3.0	193354.86	2.0	1.0	0.0	149188.41	0.0	0.0	1.0
r2843	594.0	27.0	0.0	197041.8	1.0	0.0	0.0	151912.49	0.0	0.0	1.0
r2063	613.0	45.0	1.0	187841.99	2.0	1.0	1.0	147224.27	0.0	0.0	0.0
r4782	706.0	29.0	1.0	209490.21	1.0	1.0	1.0	133267.69	0.0	1.0	0.0
r2690	650.0	26.0	4.0	214346.96	2.0	1.0	0.0	128815.33	1.0	0.0	1.0
r3249	625.0	43.0	8.0	201696.07	1.0	1.0	0.0	133020.9	0.0	0.0	1.0
r2866	463.0	20.0	8.0	204223.03	1.0	1.0	0.0	128268.39	0.0	1.0	1.0
r3230	790.0	46.0	8.0	182364.53	1.0	0.0	0.0	139266.48	0.0	1.0	1.0
r4784	510.0	52.0	6.0	191665.21	1.0	1.0	1.0	131312.56	0.0	0.0	0.0
r4761	697.0	49.0	7.0	195238.29	4.0	0.0	1.0	131083.56	0.0	0.0	0.0
r1572	616.0	44.0	7.0	193213.02	2.0	1.0	1.0	137392.77	0.0	1.0	0.0
r2391	744.0	41.0	7.0	190409.34	2.0	1.0	1.0	138361.48	1.0	0.0	1.0
r1907	791.0	35.0	7.0	52436.2	1.0	1.0	0.0	161051.75	1.0	0.0	0.0
r1813	727.0	31.0	2.0	52192.08	2.0	0.0	1.0	160383.47	0.0	0.0	0.0
r976	677.0	46.0	2.0	57037.74	1.0	1.0	1.0	158531.01	0.0	0.0	1.0
r3498	624.0	45.0	3.0	68639.57	1.0	1.0	0.0	168002.31	0.0	0.0	0.0
r348	645.0	38.0	1.0	68079.8	1.0	0.0	1.0	166264.89	0.0	1.0	1.0
r4199	588.0	22.0	9.0	67178.19	1.0	1.0	1.0	163534.75	0.0	1.0	0.0
r4971	516.0	46.0	6.0	62212.29	1.0	0.0	1.0	171681.86	0.0	0.0	0.0
r2101	717.0	35.0	7.0	58469.37	2.0	1.0	1.0	172459.39	1.0	0.0	1.0
r3557	646.0	52.0	8.0	59669.43	1.0	0.0	0.0	172495.81	0.0	0.0	1.0
r2195	664.0	39.0	7.0	60263.23	1.0	1.0	0.0	170835.32	1.0	0.0	1.0
r3291	652.0	48.0	4.0	59486.31	1.0	1.0	0.0	163944.18	0.0	0.0	1.0
r3711	675.0	61.0	5.0	62055.17	3.0	1.0	0.0	166305.16	0.0	0.0	0.0
r2626	461.0	34.0	5.0	63663.93	1.0	0.0	1.0	167784.28	1.0	0.0	0.0
r1072	632.0	42.0	6.0	59972.26	2.0	0.0	1.0	148172.94	1.0	0.0	1.0
r4179	596.0	40.0	5.0	62389.03	3.0	1.0	0.0	148623.43	1.0	0.0	1.0
r4849	838.0	40.0	6.0	61671.19	1.0	0.0	1.0	150659.35	0.0	1.0	0.0
r172	728.0	32.0	5.0	61825.5	1.0	1.0	1.0	156124.93	1.0	0.0	1.0
r3054	675.0	38.0	6.0	68065.8	1.0	0.0	0.0	138777.0	0.0	0.0	0.0
r127	473.0	35.0	6.0	69617.36	1.0	1.0	0.0	143345.69	0.0	0.0	0.0
r2210	763.0	61.0	1.0	66101.89	1.0	1.0	1.0	143981.27	1.0	0.0	0.0
r53	730.0	22.0	9.0	65763.57	1.0	1.0	1.0	145792.01	0.0	0.0	0.0
r3933	748.0	49.0	7.0	29602.08	1.0	0.0	0.0	163550.58	0.0	0.0	0.0
r3821	559.0	45.0	8.0	24043.45	1.0	0.0	1.0	169781.45	0.0	0.0	1.0
r4219	659.0	44.0	9.0	23503.31	1.0	0.0	1.0	169862.01	0.0	0.0	0.0
r4000	466.0	41.0	3.0	33563.95	2.0	1.0	0.0	178994.13	0.0	0.0	0.0
r4258	609.0	37.0	1.0	39344.83	1.0	1.0	1.0	178291.89	0.0	0.0	1.0
r788	711.0	43.0	2.0	39043.29	2.0	1.0	1.0	175423.69	1.0	0.0	1.0
r832	649.0	29.0	2.0	45022.23	1.0	1.0	1.0	173495.77	0.0	1.0	1.0
r616	555.0	40.0	10.0	43028.77	1.0	1.0	0.0	170514.21	0.0	0.0	1.0
r898	715.0	35.0	4.0	40169.88	2.0	1.0	1.0	199857.47	0.0	1.0	0.0
r1413	790.0	29.0	3.0	46057.96	2.0	1.0	1.0	189777.66	0.0	1.0	1.0
r4553	517.0	62.0	1.0	43772.66	3.0	1.0	0.0	187756.24	0.0	0.0	1.0
r3444	689.0	45.0	0.0	57784.22	1.0	1.0	0.0	197804.0	0.0	1.0	0.0
r4015	556.0	51.0	8.0	61354.14	1.0	1.0	0.0	198810.65	0.0	0.0	0.0
r278	603.0	38.0	8.0	59360.77	1.0	1.0	1.0	191457.06	0.0	0.0	1.0
r3434	625.0	58.0	10.0	53772.73	1.0	1.0	1.0	192072.1	0.0	0.0	0.0
r1997	581.0	30.0	0.0	53291.86	1.0	0.0	0.0	196582.28	0.0	1.0	1.0
r3351	770.0	55.0	9.0	63127.41	2.0	1.0	0.0	185211.28	0.0	1.0	1.0
r2791	605.0	75.0	2.0	61319.63	1.0	0.0	1.0	186655.11	1.0	0.0	1.0
r2232	669.0	47.0	0.0	63723.78	2.0	1.0	1.0	181928.25	1.0	0.0	1.0
r4164	809.0	42.0	6.0	64497.94	3.0	0.0	1.0	182436.81	1.0	0.0	0.0
r3967	850.0	53.0	7.0	65407.16	2.0	0.0	0.0	182633.63	0.0	1.0	0.0
r2550	768.0	44.0	6.0	60603.4	1.0	1.0	1.0	178045.97	0.0	1.0	0.0
r2698	555.0	33.0	1.0	56084.69	2.0	0.0	0.0	178798.13	0.0	1.0	1.0
r4044	670.0	31.0	2.0	57530.06	1.0	1.0	1.0	181893.31	0.0	0.0	0.0
r1327	725.0	39.0	1.0	50880.98	2.0	1.0	1.0	184023.54	1.0	0.0	1.0
r27	749.0	42.0	2.0	56726.83	2.0	0.0	1.0	185543.35	0.0	0.0	1.0
r2396	619.0	30.0	7.0	70729.17	1.0	1.0	1.0	160948.87	0.0	0.0	0.0
r1151	640.0	23.0	3.0	72012.76	1.0	1.0	0.0	161333.13	1.0	0.0	1.0
r4531	430.0	60.0	7.0	73937.02	1.0	1.0	0.0	161937.62	0.0	0.0	0.0
r2100	616.0	31.0	7.0	76665.71	2.0	1.0	1.0	163809.08	0.0	1.0	1.0
r1917	497.0	27.0	9.0	75263.16	1.0	1.0	1.0	164825.04	0.0	1.0	1.0
r1830	724.0	37.0	10.0	68598.56	1.0	1.0	0.0	157862.82	0.0	0.0	0.0
r3826	764.0	48.0	1.0	75990.97	1.0	1.0	0.0	158323.81	0.0	1.0	0.0
r4134	644.0	44.0	5.0	73348.56	1.0	1.0	0.0	157166.79	0.0	0.0	1.0
r1259	850.0	34.0	4.0	71379.53	2.0	1.0	1.0	154000.99	0.0	0.0	0.0
r141	664.0	38.0	4.0	74306.19	2.0	1.0	0.0	154395.56	0.0	0.0	0.0
r1512	615.0	51.0	6.0	81818.49	1.0	1.0	1.0	169149.38	0.0	1.0	1.0
r1586	747.0	21.0	4.0	81025.6	2.0	1.0	0.0	167682.57	0.0	0.0	0.0
r1412	539.0	40.0	7.0	81132.21	1.0	1.0	0.0	167289.82	0.0	0.0	0.0
r1276	571.0	25.0	6.0	82506.72	2.0	1.0	0.0	167705.07	1.0	0.0	1.0
r4524	574.0	36.0	4.0	77967.5	1.0	1.0	0.0	167066.95	0.0	1.0	1.0
r439	489.0	28.0	1.0	79460.98	2.0	1.0	1.0	167973.63	1.0	0.0	1.0
r407	593.0	26.0	9.0	76226.9	1.0	1.0	0.0	167564.82	0.0	1.0	1.0
r1504	597.0	52.0	8.0	83693.34	2.0	1.0	1.0	161083.53	1.0	0.0	1.0
r2090	703.0	28.0	2.0	81173.83	2.0	0.0	1.0	162812.16	0.0	0.0	1.0
r3982	783.0	44.0	3.0	81811.71	1.0	1.0	0.0	164213.53	0.0	1.0	0.0
r4332	477.0	22.0	5.0	82559.42	2.0	0.0	0.0	163112.9	0.0	0.0	1.0
r603	646.0	35.0	6.0	84026.86	1.0	0.0	1.0	164255.69	0.0	0.0	1.0
r4167	625.0	35.0	5.0	86147.46	2.0	1.0	0.0	163440.8	1.0	0.0	0.0
r100	464.0	42.0	3.0	85679.25	1.0	1.0	1.0	164104.74	1.0	0.0	0.0
r1369	601.0	35.0	8.0	71553.83	1.0	1.0	0.0	177384.45	1.0	0.0	1.0
r996	582.0	41.0	6.0	70349.48	2.0	0.0	1.0	178074.04	1.0	0.0	1.0
r1270	682.0	61.0	10.0	73688.2	1.0	1.0	1.0	172141.33	0.0	0.0	1.0
r1994	627.0	52.0	1.0	76101.81	2.0	0.0	1.0	177238.35	1.0	0.0	1.0
r790	714.0	28.0	7.0	77776.39	1.0	1.0	0.0	177737.07	1.0	0.0	1.0
r1928	679.0	37.0	8.0	77373.87	2.0	0.0	1.0	174873.09	1.0	0.0	0.0
r1552	700.0	37.0	3.0	77608.46	2.0	1.0	1.0	175373.46	0.0	0.0	1.0
r1516	715.0	21.0	6.0	76467.16	1.0	1.0	1.0	173511.72	0.0	0.0	1.0
r4618	606.0	37.0	6.0	82373.94	1.0	0.0	0.0	172526.9	0.0	0.0	1.0
r4334	505.0	36.0	2.0	79951.9	1.0	0.0	1.0	174123.16	0.0	0.0	0.0
r816	642.0	30.0	8.0	80964.57	2.0	1.0	0.0	174738.2	0.0	0.0	1.0
r848	748.0	26.0	1.0	77780.29	1.0	0.0	1.0	183049.41	0.0	0.0	0.0
r4009	590.0	43.0	7.0	81076.8	2.0	1.0	1.0	182627.25	0.0	0.0	1.0
r4908	782.0	53.0	1.0	81571.05	1.0	1.0	0.0	182960.46	1.0	0.0	0.0
r327	594.0	50.0	7.0	81310.34	1.0	1.0	1.0	183868.01	0.0	0.0	1.0
r1677	619.0	38.0	10.0	84651.79	1.0	1.0	1.0	184754.26	1.0	0.0	1.0
r1534	610.0	27.0	4.0	87262.4	2.0	1.0	0.0	182720.07	0.0	0.0	0.0
r2820	752.0	44.0	6.0	83870.33	1.0	1.0	0.0	178722.24	0.0	1.0	1.0
r1018	458.0	44.0	7.0	84386.57	1.0	1.0	0.0	178642.73	1.0	0.0	1.0
r4324	720.0	44.0	3.0	86102.27	1.0	1.0	0.0	180134.88	0.0	0.0	1.0
r180	660.0	36.0	0.0	84438.57	1.0	1.0	1.0	181449.51	0.0	1.0	0.0
r3639	547.0	50.0	3.0	81290.02	3.0	0.0	1.0	177747.03	1.0	0.0	1.0
r1171	627.0	21.0	7.0	98993.02	1.0	1.0	1.0	169156.64	0.0	0.0	0.0
r4915	850.0	40.0	9.0	99816.46	1.0	1.0	1.0	163989.66	0.0	0.0	0.0
r2850	682.0	27.0	1.0	97893.2	1.0	1.0	0.0	166144.98	0.0	0.0	0.0
r4072	605.0	51.0	9.0	104760.82	1.0	1.0	1.0	165574.54	0.0	0.0	0.0
r4321	638.0	50.0	1.0	102645.48	1.0	1.0	0.0	168359.98	1.0	0.0	1.0
r3841	626.0	47.0	2.0	103108.8	1.0	0.0	1.0	166475.44	1.0	0.0	0.0
r2824	653.0	38.0	8.0	102133.38	1.0	1.0	1.0	166520.96	0.0	0.0	0.0
r184	770.0	24.0	9.0	101827.07	1.0	1.0	0.0	167256.35	0.0	0.0	1.0
r3171	676.0	37.0	5.0	89634.69	1.0	1.0	1.0	169583.18	0.0	0.0	0.0
r374	584.0	32.0	9.0	85534.83	1.0	0.0	0.0	169137.24	0.0	1.0	1.0
r3532	524.0	52.0	2.0	87894.26	1.0	1.0	0.0	173899.42	0.0	0.0	1.0
r313	651.0	35.0	2.0	86911.8	1.0	1.0	0.0	174094.24	0.0	0.0	1.0
r3279	649.0	45.0	5.0	92786.66	1.0	1.0	0.0	173365.9	0.0	0.0	0.0
r911	807.0	31.0	1.0	93460.47	2.0	0.0	0.0	172782.69	1.0	0.0	0.0
r805	672.0	43.0	4.0	92599.55	2.0	1.0	1.0	167336.78	0.0	0.0	0.0
r4648	367.0	42.0	6.0	93608.28	1.0	1.0	0.0	168816.73	0.0	1.0	1.0
r791	616.0	31.0	3.0	94263.91	2.0	1.0	0.0	168895.06	0.0	0.0	1.0
r206	636.0	35.0	9.0	95478.17	1.0	0.0	0.0	169286.74	0.0	0.0	1.0
r1841	595.0	34.0	2.0	87967.42	2.0	0.0	1.0	156309.52	1.0	0.0	1.0
r2833	599.0	38.0	9.0	89111.63	1.0	0.0	0.0	157239.6	1.0	0.0	1.0
r3922	651.0	46.0	4.0	89743.05	1.0	1.0	0.0	156425.57	0.0	1.0	0.0
r4597	567.0	54.0	5.0	92316.31	2.0	1.0	0.0	158590.66	0.0	1.0	0.0
r4735	687.0	47.0	1.0	91219.29	1.0	0.0	0.0	158845.49	1.0	0.0	0.0
r3552	732.0	61.0	9.0	94867.18	2.0	1.0	1.0	157527.6	1.0	0.0	0.0
r3593	689.0	47.0	1.0	93871.95	3.0	1.0	0.0	156878.42	0.0	0.0	1.0
r4352	454.0	50.0	10.0	92895.56	1.0	1.0	0.0	154344.0	1.0	0.0	0.0
r3188	715.0	41.0	4.0	94267.9	1.0	0.0	1.0	152821.12	0.0	0.0	1.0
r2863	608.0	40.0	7.0	96202.32	1.0	0.0	0.0	161154.85	1.0	0.0	0.0
r4135	477.0	24.0	2.0	95675.62	2.0	0.0	0.0	162699.7	1.0	0.0	0.0
r2692	528.0	43.0	7.0	97473.87	2.0	1.0	1.0	159823.16	0.0	1.0	1.0
r3115	611.0	49.0	2.0	88915.37	3.0	0.0	0.0	161435.02	0.0	0.0	0.0
r2246	688.0	34.0	9.0	91025.58	2.0	0.0	1.0	163783.0	1.0	0.0	0.0
r4355	707.0	57.0	1.0	92053.0	1.0	1.0	1.0	164064.44	0.0	0.0	0.0
r3828	601.0	40.0	3.0	92055.36	1.0	0.0	1.0	164652.02	0.0	0.0	0.0
r3807	496.0	59.0	7.0	91680.1	2.0	1.0	0.0	163141.18	1.0	0.0	0.0
r1436	562.0	48.0	3.0	92347.96	1.0	1.0	1.0	163116.75	0.0	0.0	1.0
r2865	850.0	31.0	4.0	91292.7	1.0	1.0	1.0	162149.07	0.0	1.0	0.0
r4486	603.0	56.0	5.0	90778.76	2.0	1.0	0.0	162223.67	0.0	1.0	0.0
r1769	518.0	38.0	3.0	90957.81	1.0	0.0	1.0	162304.59	0.0	0.0	1.0
r134	745.0	35.0	9.0	92566.53	2.0	1.0	0.0	161519.77	0.0	0.0	1.0
r3185	688.0	36.0	0.0	89772.3	1.0	1.0	0.0	177383.68	0.0	1.0	1.0
r3384	667.0	37.0	5.0	92171.35	3.0	1.0	0.0	178106.34	1.0	0.0	0.0
r581	478.0	35.0	1.0	92474.05	1.0	1.0	0.0	178626.07	0.0	0.0	1.0
r330	541.0	51.0	7.0	90373.28	2.0	1.0	0.0	179861.79	1.0	0.0	1.0
r4272	565.0	52.0	5.0	97720.35	2.0	1.0	0.0	175070.94	1.0	0.0	1.0
r4033	671.0	51.0	3.0	96891.46	1.0	1.0	0.0	176403.33	1.0	0.0	1.0
r2029	850.0	28.0	9.0	97408.03	1.0	1.0	1.0	175853.64	0.0	1.0	1.0
r2404	595.0	20.0	4.0	95830.43	1.0	1.0	0.0	177738.98	0.0	0.0	1.0
r4638	640.0	43.0	9.0	94752.49	1.0	1.0	0.0	184006.36	1.0	0.0	0.0
r499	683.0	41.0	6.0	95696.52	2.0	1.0	1.0	184366.14	0.0	0.0	1.0
r3337	788.0	57.0	8.0	93716.72	1.0	1.0	1.0	180150.49	1.0	0.0	0.0
r1035	704.0	40.0	6.0	95452.89	1.0	0.0	1.0	179964.55	0.0	0.0	0.0
r3571	694.0	37.0	8.0	98218.04	2.0	1.0	0.0	182354.46	1.0	0.0	0.0
r980	636.0	36.0	6.0	96643.32	1.0	0.0	0.0	182059.28	1.0	0.0	1.0
r237	750.0	38.0	7.0	97257.41	2.0	0.0	1.0	179883.04	0.0	1.0	0.0
r2669	662.0	38.0	0.0	105271.56	1.0	0.0	1.0	179833.45	0.0	0.0	1.0
r3755	554.0	51.0	7.0	105701.91	1.0	0.0	1.0	179797.79	1.0	0.0	0.0
r4711	707.0	48.0	7.0	105086.74	1.0	1.0	1.0	180344.69	1.0	0.0	0.0
r4336	646.0	50.0	0.0	104129.24	2.0	1.0	0.0	181794.86	0.0	0.0	1.0
r3391	588.0	35.0	1.0	103060.63	1.0	1.0	0.0	179866.01	1.0	0.0	0.0
r2406	516.0	65.0	9.0	102541.1	1.0	1.0	0.0	181490.42	0.0	1.0	0.0
r1735	472.0	29.0	8.0	102490.27	1.0	0.0	1.0	181224.56	0.0	0.0	1.0
r1063	747.0	36.0	8.0	102603.3	2.0	1.0	1.0	180693.61	1.0	0.0	1.0
r3085	760.0	51.0	2.0	100946.71	1.0	0.0	0.0	179614.8	0.0	0.0	0.0
r3513	551.0	54.0	5.0	102994.04	1.0	1.0	0.0	176680.16	1.0	0.0	1.0
r2082	773.0	37.0	2.0	103195.2	2.0	1.0	0.0	178268.36	0.0	1.0	1.0
r372	761.0	32.0	4.0	103515.39	2.0	1.0	1.0	177622.38	0.0	1.0	0.0
r3068	698.0	48.0	4.0	101238.24	2.0	0.0	1.0	177815.87	0.0	0.0	1.0
r4534	691.0	60.0	6.0	101070.69	1.0	1.0	0.0	177355.8	0.0	0.0	0.0
r4505	616.0	44.0	5.0	102016.38	1.0	0.0	1.0	178235.37	0.0	0.0	1.0
r1489	807.0	33.0	10.0	101952.97	2.0	1.0	0.0	178153.65	0.0	0.0	1.0
r4081	715.0	34.0	9.0	102277.52	1.0	0.0	0.0	177852.57	1.0	0.0	0.0
r2608	796.0	40.0	1.0	99745.95	1.0	1.0	0.0	177524.19	1.0	0.0	0.0
r304	684.0	35.0	3.0	99967.76	1.0	1.0	1.0	176882.08	1.0	0.0	1.0
r1077	762.0	53.0	1.0	102520.37	1.0	1.0	1.0	170195.4	0.0	0.0	1.0
r961	710.0	24.0	7.0	103099.17	2.0	1.0	0.0	173276.62	1.0	0.0	0.0
r4108	704.0	39.0	10.0	102556.18	2.0	1.0	0.0	171971.25	1.0	0.0	0.0
r287	752.0	38.0	10.0	101648.5	2.0	1.0	0.0	172001.44	1.0	0.0	0.0
r2627	666.0	35.0	2.0	104832.49	1.0	1.0	0.0	175015.12	0.0	1.0	1.0
r952	595.0	25.0	7.0	106570.34	2.0	0.0	1.0	177025.79	1.0	0.0	0.0
r815	669.0	35.0	4.0	108269.2	2.0	1.0	0.0	174969.92	1.0	0.0	0.0
r1272	781.0	23.0	2.0	107433.48	1.0	1.0	0.0	173843.21	0.0	0.0	1.0
r179	704.0	38.0	6.0	106687.76	1.0	1.0	0.0	173776.5	0.0	1.0	1.0
r4057	655.0	40.0	0.0	81954.6	1.0	1.0	1.0	198798.44	1.0	0.0	0.0
r1431	845.0	41.0	2.0	81733.74	2.0	0.0	0.0	199761.29	1.0	0.0	0.0
r3739	699.0	43.0	3.0	80764.03	1.0	1.0	0.0	199378.58	0.0	0.0	0.0
r2394	450.0	25.0	9.0	74237.2	2.0	0.0	1.0	195463.35	0.0	1.0	1.0
r646	679.0	37.0	7.0	74260.03	1.0	1.0	0.0	194617.98	0.0	0.0	1.0
r4881	644.0	50.0	9.0	76817.0	4.0	1.0	0.0	196371.13	0.0	0.0	1.0
r939	757.0	28.0	3.0	75381.15	1.0	1.0	1.0	199727.72	0.0	0.0	1.0
r176	685.0	40.0	7.0	74896.92	1.0	1.0	0.0	198694.2	0.0	1.0	1.0
r4580	573.0	46.0	3.0	65269.23	1.0	0.0	1.0	189988.65	0.0	1.0	1.0
r3587	511.0	45.0	5.0	68375.27	1.0	1.0	0.0	193160.25	0.0	0.0	1.0
r1982	583.0	41.0	5.0	77647.6	1.0	1.0	0.0	190429.52	1.0	0.0	0.0
r4250	690.0	40.0	9.0	77641.99	1.0	0.0	0.0	189051.59	0.0	0.0	0.0
r1342	794.0	54.0	1.0	75900.84	1.0	1.0	1.0	192154.66	1.0	0.0	0.0
r4589	494.0	41.0	2.0	69974.66	2.0	1.0	0.0	188426.13	0.0	1.0	0.0
r1319	850.0	33.0	8.0	73059.38	1.0	1.0	1.0	186281.0	0.0	0.0	1.0
r3253	457.0	41.0	8.0	73700.12	3.0	1.0	1.0	185750.02	0.0	0.0	1.0
r1417	776.0	37.0	1.0	93124.04	2.0	1.0	1.0	196079.32	1.0	0.0	0.0
r1130	747.0	41.0	5.0	94521.17	2.0	1.0	0.0	194926.86	0.0	1.0	0.0
r3055	514.0	43.0	1.0	95556.31	1.0	0.0	1.0	199273.98	1.0	0.0	1.0
r2728	593.0	33.0	0.0	95927.04	1.0	1.0	0.0	199478.05	0.0	0.0	0.0
r3569	439.0	52.0	3.0	96196.24	4.0	1.0	0.0	198874.52	0.0	1.0	1.0
r3692	713.0	33.0	6.0	94598.48	1.0	0.0	0.0	197519.66	0.0	0.0	1.0
r3678	652.0	37.0	4.0	92208.54	1.0	0.0	1.0	197699.8	0.0	0.0	0.0
r420	501.0	34.0	7.0	93244.42	1.0	0.0	1.0	199805.63	1.0	0.0	0.0
r3006	608.0	41.0	3.0	89763.84	1.0	0.0	0.0	199304.74	0.0	1.0	0.0
r1409	696.0	60.0	8.0	88786.81	1.0	1.0	1.0	196858.4	0.0	1.0	1.0
r350	696.0	27.0	4.0	87637.26	2.0	0.0	0.0	196111.35	0.0	0.0	1.0
r119	790.0	42.0	1.0	85839.62	1.0	1.0	0.0	198182.73	1.0	0.0	1.0
r1033	635.0	48.0	4.0	81556.89	2.0	1.0	0.0	191914.37	1.0	0.0	0.0
r351	670.0	42.0	3.0	81589.04	1.0	1.0	0.0	188227.8	0.0	1.0	1.0
r929	590.0	51.0	10.0	84474.62	2.0	1.0	1.0	190937.09	0.0	1.0	0.0
r2053	736.0	26.0	0.0	84587.9	1.0	0.0	1.0	188037.76	1.0	0.0	0.0
r334	647.0	41.0	1.0	85906.65	3.0	1.0	0.0	189159.97	1.0	0.0	0.0
r1914	685.0	30.0	4.0	84958.6	2.0	0.0	1.0	194343.72	1.0	0.0	0.0
r4955	610.0	69.0	5.0	86038.21	3.0	0.0	0.0	192743.06	1.0	0.0	0.0
r2929	537.0	28.0	0.0	88963.31	2.0	1.0	1.0	189839.93	0.0	0.0	1.0
r4695	660.0	48.0	0.0	90044.32	2.0	0.0	1.0	187604.97	0.0	0.0	0.0
r3293	515.0	37.0	2.0	90432.92	1.0	1.0	1.0	188366.04	1.0	0.0	1.0
r3705	408.0	84.0	8.0	87873.39	1.0	0.0	0.0	188484.52	0.0	0.0	0.0
r4942	724.0	33.0	4.0	88046.88	1.0	0.0	1.0	186942.49	1.0	0.0	1.0
r3078	598.0	41.0	3.0	91536.93	1.0	1.0	0.0	191468.78	1.0	0.0	1.0
r2581	651.0	34.0	2.0	90355.12	2.0	0.0	0.0	193597.94	1.0	0.0	1.0
r1055	528.0	35.0	3.0	156687.1	1.0	1.0	0.0	199320.77	0.0	0.0	1.0
r1547	712.0	49.0	5.0	154776.42	2.0	0.0	0.0	196257.68	1.0	0.0	0.0
r2428	699.0	50.0	0.0	158633.61	1.0	1.0	0.0	193785.87	0.0	1.0	0.0
r3198	779.0	33.0	1.0	158456.76	1.0	1.0	1.0	197000.92	1.0	0.0	1.0
r273	715.0	28.0	7.0	160376.61	1.0	0.0	0.0	196853.11	0.0	0.0	1.0
r3308	350.0	54.0	1.0	152677.48	1.0	1.0	1.0	191973.49	0.0	1.0	1.0
r2490	490.0	40.0	6.0	156111.08	1.0	0.0	0.0	190889.13	0.0	1.0	1.0
r4118	648.0	32.0	8.0	157138.99	3.0	1.0	0.0	190994.48	1.0	0.0	0.0
r3077	590.0	51.0	3.0	154962.99	3.0	0.0	1.0	191932.27	0.0	1.0	0.0
r1610	798.0	34.0	9.0	154495.79	1.0	1.0	0.0	191395.88	0.0	0.0	1.0
r4806	606.0	36.0	1.0	155655.46	1.0	1.0	1.0	192387.51	0.0	0.0	1.0
r2706	490.0	48.0	8.0	155413.06	1.0	1.0	0.0	187921.3	0.0	1.0	0.0
r1596	656.0	68.0	7.0	153545.11	1.0	1.0	1.0	186574.68	1.0	0.0	1.0
r4248	581.0	54.0	2.0	152508.99	1.0	1.0	0.0	187597.98	1.0	0.0	0.0
r4055	678.0	41.0	1.0	143443.61	1.0	1.0	0.0	196622.28	0.0	0.0	0.0
