CreditScore	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Geography_Germany	Geography_Spain	Gender_Male
522	34	9	126436.29	1	1	0	174248.52	0	1	1
643	45	2	150842.93	1	0	1	2319.96	1	0	0
745	45	10	117231.63	3	1	1	122381.02	1	0	1
687	39	2	0.0	3	0	0	188150.6	0	1	0
648	46	9	127209.0	2	1	0	77405.95	0	1	1
556	38	8	0.0	2	0	0	417.41	0	1	1
616	66	1	135842.41	1	1	0	183840.51	0	0	0
538	49	9	141434.04	1	0	0	173779.25	0	1	0
693	41	9	181461.48	3	1	1	187929.43	1	0	0
487	61	5	110368.03	1	0	0	11384.45	1	0	0
756	60	3	115924.89	1	1	0	93524.19	1	0	0
535	40	7	111756.5	1	1	0	8128.32	1	0	1
568	40	1	99282.63	1	0	0	134600.94	1	0	1
619	57	3	137946.39	1	1	1	72467.99	1	0	1
545	37	8	114754.08	1	1	0	136050.44	1	0	0
553	47	3	116528.15	1	0	0	145704.19	0	1	1
675	38	6	68065.8	1	0	0	138777.0	0	0	0
514	43	1	95556.31	1	0	1	199273.98	1	0	1
662	32	4	133950.37	1	1	1	48725.68	0	0	0
816	38	5	130878.75	3	1	0	71905.77	1	0	0
703	37	1	149762.08	1	1	0	20629.4	0	0	1
621	46	6	141078.37	1	0	0	34580.8	1	0	1
615	61	9	0.0	2	1	0	150227.85	0	1	1
542	39	3	135096.77	1	1	1	14353.43	0	0	1
531	47	6	0.0	1	0	0	194998.34	0	0	0
673	38	2	170061.92	2	0	0	134901.34	0	0	0
570	58	8	0.0	1	0	1	116503.92	0	0	0
774	60	5	85891.55	1	1	0	74135.48	0	0	1
605	51	3	136188.78	1	1	1	67110.59	0	0	0
468	56	10	0.0	3	0	1	62256.87	0	0	0
698	48	4	101238.24	2	0	1	177815.87	0	0	1
850	35	1	211774.31	1	1	0	188574.12	0	0	0
572	48	3	152827.99	1	1	0	38411.79	1	0	0
608	59	1	0.0	1	1	0	70649.64	0	0	1
564	62	5	114931.35	3	0	1	18260.98	1	0	0
745	28	1	111071.36	1	1	0	73275.96	1	0	0
721	51	0	169312.13	1	1	0	109078.35	0	1	1
504	49	7	0.0	3	0	1	87822.14	0	0	0
674	47	6	106901.94	1	1	1	2079.2	1	0	1
590	51	3	154962.99	3	0	1	191932.27	0	1	0
598	41	3	91536.93	1	1	0	191468.78	1	0	1
509	46	1	0.0	1	1	0	71244.59	0	0	0
438	54	2	0.0	1	0	0	191763.07	0	1	0
651	45	1	0.0	1	1	0	67740.08	0	0	1
648	49	10	0.0	2	1	1	159835.78	0	1	0
607	33	2	108431.87	2	0	1	109291.39	0	1	0
647	51	1	119741.77	2	0	0	54954.51	1	0	0
760	51	2	100946.71	1	0	0	179614.8	0	0	0
621	53	9	170491.84	1	1	0	35588.07	0	1	1
519	47	6	157296.02	2	0	0	147278.43	0	1	0
713	38	7	144606.22	1	1	1	56594.36	1	0	0
683	57	5	162448.69	1	0	0	9221.78	1	0	0
601	43	8	0.0	3	0	1	110916.15	0	0	0
566	30	5	0.0	1	1	0	54926.51	0	0	1
727	31	0	0.0	1	1	0	121751.04	0	1	0
612	62	8	140745.33	1	1	0	193437.89	1	0	0
589	61	1	0.0	1	1	0	61108.56	0	0	0
583	54	6	115988.86	1	1	0	57553.98	1	0	0
850	31	6	67996.23	2	0	0	50129.87	0	0	1
752	48	5	116060.08	1	1	0	156618.38	0	1	1
660	39	5	135134.99	1	1	0	173683.0	1	0	0
819	39	9	133102.92	1	1	0	27046.46	0	0	0
673	34	8	42157.08	1	1	0	20598.59	0	0	0
459	48	4	133994.52	1	1	1	19287.06	1	0	1
739	45	7	102703.62	1	0	1	147802.94	1	0	1
661	42	2	178820.91	1	0	0	29358.57	0	1	1
769	45	5	126674.81	1	1	0	124118.71	1	0	0
625	51	7	136294.97	1	1	0	38867.46	0	0	0
445	62	1	64119.38	1	1	1	76569.64	0	1	1
543	57	1	106138.33	2	1	1	120657.32	1	0	0
750	40	5	168286.81	3	1	0	20451.99	1	0	1
650	25	3	86605.5	3	1	0	16649.31	0	1	0
672	56	2	209767.31	2	1	1	150694.42	0	1	0
459	42	6	129634.25	2	1	1	177683.02	0	1	0
499	57	1	0.0	1	0	0	131372.38	0	0	0
738	43	9	121152.05	2	1	0	64166.7	1	0	1
545	60	7	128981.07	1	0	1	176924.21	1	0	0
611	49	2	88915.37	3	0	0	161435.02	0	0	0
693	35	5	124151.09	1	1	0	88705.14	0	0	0
663	36	6	77253.5	1	0	0	35817.97	1	0	0
710	43	2	140080.32	3	1	1	157908.19	1	0	1
720	60	9	115920.62	2	0	0	157552.08	1	0	1
531	63	1	114715.71	1	0	1	24506.95	0	0	0
742	36	2	129748.54	2	0	0	47271.61	1	0	0
636	49	6	113599.74	2	1	0	158887.09	1	0	1
622	58	7	116922.25	1	1	0	120415.61	1	0	0
692	28	9	118945.09	1	0	0	16064.25	0	1	1
747	58	7	116313.57	1	1	1	190696.35	1	0	1
790	46	9	0.0	1	0	0	14679.81	0	1	0
421	28	8	122384.22	3	1	1	89017.38	1	0	1
580	42	2	123331.36	1	0	0	103516.08	1	0	0
732	69	9	137453.43	1	0	1	110932.24	0	1	0
553	48	3	0.0	1	0	1	30730.95	0	1	0
732	50	6	145338.76	1	0	0	91936.1	1	0	1
773	41	5	0.0	1	1	0	28266.9	0	1	0
667	48	1	97133.92	2	0	0	113316.77	1	0	0
567	49	5	134956.02	1	1	0	93953.84	1	0	0
598	64	1	0.0	2	1	0	195635.3	0	0	1
667	43	8	190227.46	1	1	0	97508.04	0	0	1
548	32	2	172448.77	1	1	0	188083.77	0	0	0
636	48	1	170833.46	1	1	0	110510.28	0	0	0
603	44	6	108122.39	2	1	0	108488.33	1	0	1
629	45	7	129818.39	3	1	0	9217.55	1	0	0
749	60	6	0.0	1	1	0	17978.68	0	0	0
679	43	4	0.0	3	1	0	115136.51	0	0	0
643	45	4	45144.43	1	1	0	60917.24	0	0	0
703	51	3	0.0	3	1	1	77294.56	0	0	0
728	35	8	125884.95	2	1	0	54359.02	1	0	0
523	40	2	102967.41	1	1	0	128702.1	0	0	0
727	40	1	93051.64	2	1	0	71865.31	1	0	1
599	58	4	0.0	1	0	0	176407.15	0	0	1
672	45	9	0.0	1	1	1	92027.69	0	0	0
516	46	1	104947.72	1	1	0	115789.25	0	0	0
475	39	6	0.0	1	1	1	56999.9	0	0	1
609	61	1	0.0	1	1	0	22447.85	0	1	1
555	51	5	0.0	3	1	0	189122.89	0	0	1
512	36	1	0.0	1	0	1	135482.26	0	1	1
775	52	8	109922.61	1	1	1	96823.32	0	0	1
376	46	6	0.0	1	1	0	157333.69	0	0	0
599	39	4	0.0	1	1	0	194273.2	0	1	0
715	38	5	118590.41	1	1	1	5684.17	0	0	0
684	48	3	73309.38	1	0	0	21228.34	0	0	0
665	42	2	156371.61	2	0	1	156774.94	0	1	0
529	63	4	96134.11	3	1	0	108732.96	0	1	1
683	43	4	115888.04	1	1	1	117349.19	1	0	0
586	43	8	132558.26	1	1	0	67046.83	0	0	0
614	35	6	128100.28	1	0	0	69454.24	1	0	0
569	34	0	151839.26	1	1	0	102299.81	0	1	1
722	49	3	168197.66	1	1	0	140765.57	0	0	0
646	42	3	175159.9	2	0	0	67124.48	0	0	0
521	52	5	116497.31	3	0	0	53793.1	1	0	1
444	45	6	0.0	1	1	0	130009.85	0	0	1
724	40	10	0.0	1	1	0	127847.25	0	0	1
676	37	5	89634.69	1	1	1	169583.18	0	0	0
850	45	5	103909.86	1	1	0	60083.11	1	0	0
625	49	6	173434.9	1	1	0	165580.93	0	0	1
630	39	7	135483.17	1	1	0	140881.2	0	1	0
807	42	1	0.0	1	1	0	16500.66	0	1	0
726	48	4	0.0	1	1	0	114020.06	0	0	0
631	40	3	107949.45	1	1	0	52449.62	1	0	1
581	47	1	122949.14	1	0	0	180251.68	0	0	0
613	38	9	67111.65	1	1	0	78566.64	1	0	1
512	36	4	152169.12	2	0	0	38629.3	0	0	1
731	52	10	0.0	1	1	1	24998.75	0	0	0
594	57	6	0.0	1	1	0	19376.56	0	0	1
844	40	7	113348.14	1	1	0	31904.31	0	0	1
686	47	5	170935.94	1	1	0	173179.79	1	0	0
688	36	0	89772.3	1	1	0	177383.68	0	1	1
803	42	5	0.0	1	1	0	196466.83	0	0	1
712	36	2	100749.5	3	0	0	70758.37	0	0	1
715	41	4	94267.9	1	0	1	152821.12	0	0	1
692	29	4	0.0	1	1	0	76755.99	0	0	1
756	39	3	100717.85	3	1	1	73406.04	1	0	0
420	34	1	135549.9	1	0	0	149471.13	1	0	0
713	52	0	185891.54	1	1	1	46369.57	0	0	0
833	59	1	130854.59	1	1	1	30722.52	1	0	1
731	21	8	132312.06	1	1	0	106663.46	1	0	0
608	62	8	144976.5	1	0	0	175836.03	0	0	0
731	47	1	115414.19	3	0	0	191734.67	0	0	0
698	56	1	112414.81	2	0	0	93982.02	1	0	1
779	33	1	158456.76	1	1	1	197000.92	1	0	1
606	35	7	0.0	1	1	0	106837.06	0	1	1
669	35	7	0.0	1	1	1	49108.23	0	0	0
618	37	5	96652.86	1	1	0	98686.4	0	0	0
765	43	4	148962.76	1	0	1	173878.87	1	0	1
755	45	7	135643.0	1	0	0	143619.52	1	0	0
434	58	9	125801.03	2	1	0	60891.8	1	0	0
513	35	8	0.0	1	1	0	76640.29	0	0	1
755	41	6	104817.41	1	1	0	126013.58	0	0	1
693	40	0	120711.73	1	0	0	27345.18	1	0	1
705	40	5	203715.15	1	1	0	179978.68	0	1	0
552	49	4	0.0	1	1	1	190296.76	0	0	1
673	43	5	168069.73	1	1	1	146992.24	0	0	0
765	50	9	126547.8	1	1	1	79579.94	0	0	0
701	40	5	169742.64	1	1	1	153537.55	0	0	1
785	61	4	129855.72	2	1	0	170214.82	0	1	0
363	28	6	146098.43	3	1	0	100615.14	0	1	0
399	46	2	127655.22	1	1	0	139994.68	1	0	1
711	51	7	0.0	3	1	0	38409.79	0	0	1
610	42	6	0.0	2	1	0	158302.59	0	1	1
579	33	6	0.0	1	1	0	94993.04	0	1	1
745	54	8	0.0	1	1	0	173912.29	0	1	0
706	23	5	0.0	1	0	0	164128.41	0	0	0
693	44	5	124601.58	2	1	1	46998.13	1	0	1
587	46	9	107850.82	1	1	0	139431.0	1	0	1
626	44	10	81553.93	1	1	0	20063.63	0	0	0
588	40	10	125534.51	1	1	0	121504.18	1	0	0
628	46	1	46870.43	4	1	0	31272.14	0	0	0
704	27	5	147004.34	1	1	0	64381.33	1	0	1
534	55	8	116973.26	3	1	0	122066.5	0	0	0
474	33	5	0.0	2	1	0	181945.52	0	0	1
635	37	5	113488.68	1	1	0	95611.74	1	0	1
790	46	8	182364.53	1	0	0	139266.48	0	1	1
672	40	10	102980.44	1	1	0	1285.81	1	0	1
593	32	9	134096.53	2	1	0	53931.05	1	0	0
811	52	10	76915.4	1	0	0	146359.81	1	0	1
823	46	3	81576.75	1	1	1	28370.95	0	1	0
542	38	8	65942.26	1	1	1	68093.23	0	0	1
675	54	2	0.0	1	1	0	149583.67	0	0	1
789	37	3	0.0	1	1	0	121883.87	0	0	1
598	43	5	0.0	3	1	1	100722.72	0	0	0
635	50	7	159453.64	2	0	0	54560.79	0	1	1
593	62	3	118233.81	1	0	1	24765.53	1	0	0
743	40	6	0.0	1	1	0	28280.8	0	0	0
568	43	9	0.0	1	1	0	125870.79	0	1	0
727	43	2	97403.18	1	1	1	107415.02	0	1	1
794	41	7	176845.41	3	1	0	166526.26	0	0	0
460	40	6	119507.58	2	1	0	91560.63	1	0	0
648	54	9	120633.42	1	0	0	5924.38	0	0	0
535	48	5	134542.73	1	1	1	58203.67	1	0	1
611	52	7	0.0	1	0	1	73585.18	0	1	1
625	43	8	201696.07	1	1	0	133020.9	0	0	1
608	44	7	114203.47	1	1	1	77830.36	1	0	1
652	50	8	125437.64	1	1	1	17160.94	1	0	1
528	46	9	135555.66	1	1	0	133146.03	1	0	0
457	41	8	73700.12	3	1	1	185750.02	0	0	1
846	41	5	0.0	3	1	0	3440.47	0	0	0
582	46	8	67563.31	1	1	0	44506.09	0	1	0
630	40	0	118633.08	1	0	1	60032.46	0	0	0
627	55	2	159441.27	1	1	0	100686.11	0	0	0
775	38	4	125212.65	2	1	1	15795.88	1	0	0
636	33	0	0.0	1	1	0	92277.47	0	1	0
487	46	4	135070.58	2	1	1	44244.49	1	0	0
693	38	3	0.0	2	0	0	78133.48	0	0	0
662	41	4	90350.77	1	1	0	75884.65	0	1	0
359	44	6	128747.69	1	1	0	146955.71	0	0	0
523	73	7	0.0	2	0	0	130883.9	0	0	0
603	42	8	91611.12	1	0	0	144675.3	0	1	0
792	59	9	101609.77	1	0	0	161479.19	1	0	0
504	56	9	104217.3	1	0	0	55857.48	1	0	1
558	39	10	144757.02	1	1	0	22878.16	1	0	1
556	43	6	0.0	3	0	0	125154.57	0	0	0
697	56	5	110802.03	1	1	1	50230.31	0	1	1
555	46	4	120392.99	1	1	0	177719.88	1	0	0
632	31	3	136556.44	1	1	0	82152.83	0	1	1
687	35	3	99587.43	1	1	1	1713.1	0	0	0
521	34	7	70731.07	1	1	1	20243.97	0	1	0
817	55	10	117561.49	1	1	0	95941.55	0	0	0
616	41	1	103560.57	1	1	0	236.45	1	0	0
691	52	3	0.0	1	1	0	175843.68	0	0	1
819	49	1	120656.86	4	0	0	166164.3	1	0	0
649	45	5	92786.66	1	1	0	173365.9	0	0	0
475	46	10	0.0	2	0	0	122953.0	0	0	0
710	51	4	93656.95	1	0	1	141400.51	0	1	0
596	30	6	121345.88	4	1	0	41921.75	0	1	1
504	43	7	102365.49	1	1	0	194690.77	1	0	0
735	50	9	0.0	1	0	0	166677.35	0	1	1
630	50	1	81947.76	1	0	1	63606.22	0	0	1
710	47	5	158623.14	1	0	0	83499.89	0	0	1
606	48	4	132403.56	1	0	0	36091.91	1	0	1
544	64	3	124043.8	1	1	1	111402.97	0	0	0
723	52	5	131694.97	1	0	1	92873.5	1	0	1
573	47	4	152522.47	1	0	1	164038.07	1	0	0
652	48	4	59486.31	1	1	0	163944.18	0	0	1
658	40	7	140596.95	1	0	1	135459.02	0	0	0
515	37	2	90432.92	1	1	1	188366.04	1	0	1
694	31	6	109052.59	2	1	1	19448.93	1	0	1
713	53	6	115029.4	1	0	0	191521.32	0	0	1
651	42	1	116646.76	1	1	0	44731.8	1	0	0
717	49	1	110864.38	2	1	1	124532.9	0	1	0
716	44	3	109528.28	1	1	0	27341.63	0	0	0
709	43	8	0.0	2	0	0	168035.62	0	0	0
601	48	8	120782.7	1	1	0	63940.68	1	0	0
571	42	4	108825.34	3	1	0	55558.51	0	0	0
760	49	9	91502.99	1	1	0	117232.9	1	0	0
665	52	3	0.0	1	1	0	116137.01	0	0	1
689	38	5	75075.14	1	1	1	8651.92	0	1	1
617	28	0	0.0	2	1	1	7597.83	0	0	0
736	46	5	130812.91	1	1	1	77981.54	1	0	1
657	57	8	107174.58	1	1	1	126369.55	1	0	1
350	54	1	152677.48	1	1	1	191973.49	0	1	1
570	50	5	129293.74	1	1	0	177805.44	1	0	0
634	31	9	108632.48	1	1	1	179485.96	0	1	1
500	56	1	100374.58	1	1	0	118490.8	0	0	1
704	54	6	133656.91	3	1	0	145071.33	1	0	0
700	40	4	148571.07	1	1	0	189826.96	1	0	0
611	46	5	0.0	1	1	0	77677.14	0	0	0
559	24	3	114739.92	1	1	0	85891.02	0	1	1
680	42	7	105722.69	1	1	1	90558.24	1	0	0
812	44	8	0.0	3	1	0	66926.83	0	1	0
613	20	0	117356.19	1	0	0	113557.7	1	0	0
595	35	8	0.0	1	1	0	100015.79	0	1	1
792	50	9	0.0	4	1	1	194700.81	0	0	1
707	35	3	56674.48	1	1	0	17987.4	0	1	0
584	54	1	77354.37	1	0	0	138192.98	1	0	0
584	59	1	0.0	1	0	1	130260.11	0	1	0
674	34	2	152797.9	1	1	0	175709.4	1	0	1
552	42	9	133701.07	2	1	0	101069.71	0	0	1
533	52	7	0.0	1	0	1	194113.99	0	1	0
523	39	1	143903.11	1	1	1	118711.75	1	0	0
521	38	5	110641.18	1	0	1	136507.69	0	0	1
662	36	4	166909.2	2	1	0	138871.12	0	0	0
725	36	4	118520.26	1	0	0	131173.9	0	1	0
554	35	6	117707.18	2	0	0	95277.15	0	0	0
711	37	2	0.0	2	1	0	83978.86	0	1	1
669	25	1	157848.53	1	0	0	37543.93	0	0	1
647	44	4	93960.35	1	1	0	36579.53	1	0	1
714	51	4	88308.87	3	0	0	5862.53	0	0	0
818	49	2	0.0	1	0	1	192298.84	0	0	0
788	57	8	93716.72	1	1	1	180150.49	1	0	0
770	45	4	110765.68	1	1	0	26163.74	1	0	1
425	22	7	169649.73	2	0	1	136365.0	0	1	0
725	45	8	116917.07	1	0	0	173464.43	1	0	1
663	32	8	130627.66	1	1	0	47161.25	1	0	1
561	56	7	152759.0	2	1	0	133167.11	0	0	1
350	39	0	109733.2	2	0	0	123602.11	1	0	1
737	36	9	0.0	1	0	1	188670.9	0	0	1
590	37	0	64345.21	1	0	1	61759.33	0	1	0
740	36	4	109044.6	1	0	0	94554.74	1	0	0
785	47	9	122031.55	1	1	1	33823.5	0	0	0
527	29	2	27755.97	1	1	0	97468.44	0	1	0
481	44	9	175303.06	1	1	0	65500.53	0	0	1
640	39	9	131607.28	4	0	1	6981.43	1	0	1
770	55	9	63127.41	2	1	0	185211.28	0	1	1
850	45	5	127258.79	1	1	1	192744.23	1	0	0
687	29	4	78939.15	1	1	0	122134.56	1	0	0
543	48	1	100900.5	1	0	0	33310.72	1	0	1
428	40	3	129248.11	2	1	0	72876.43	1	0	0
618	56	7	0.0	1	1	1	142400.27	0	0	1
658	35	5	126397.66	1	0	0	156361.58	0	0	0
625	36	9	108546.16	3	1	0	133807.77	0	0	1
717	36	2	148061.89	1	1	0	179128.69	0	0	1
484	54	3	134388.11	1	0	0	49954.79	1	0	1
573	26	4	129109.02	1	0	0	149814.68	0	0	0
531	31	7	117052.82	1	1	0	118508.09	1	0	0
734	22	5	130056.23	1	0	0	121894.31	0	0	1
680	37	10	123806.28	1	1	0	81776.84	0	0	0
604	53	8	144453.75	1	1	0	190998.96	0	0	1
565	58	3	108888.24	3	0	1	135875.51	1	0	0
565	55	4	118803.35	2	1	1	128124.7	0	0	1
710	54	6	171137.62	1	1	1	167023.95	0	0	1
358	52	8	143542.36	3	1	0	141959.11	0	1	0
800	40	5	97764.41	1	1	0	98640.15	0	0	0
612	33	9	0.0	1	0	0	142797.5	0	0	0
717	35	1	0.0	3	0	0	174770.14	0	1	1
719	47	9	116393.59	1	1	0	63051.32	0	1	0
738	54	4	0.0	1	0	1	55725.04	0	0	1
563	46	8	106171.68	1	1	0	163145.5	0	1	0
824	60	8	134250.17	3	0	0	153046.16	1	0	1
705	49	7	0.0	1	1	0	63405.2	0	0	0
534	62	2	0.0	2	0	0	42763.12	0	0	1
785	32	3	124493.03	2	0	1	52583.79	1	0	0
705	43	10	146547.78	1	0	1	10072.55	1	0	0
729	46	5	117837.43	1	1	0	104016.61	1	0	1
545	39	6	0.0	1	0	0	38410.74	0	1	0
655	59	7	0.0	1	1	0	88958.49	0	0	0
667	37	5	92171.35	3	1	0	178106.34	1	0	0
668	24	7	173962.32	1	0	0	106457.11	0	1	0
621	47	0	0.0	1	1	1	133831.37	0	0	1
720	45	1	102882.4	2	1	1	35633.15	0	0	0
492	49	8	0.0	1	1	1	182865.09	0	0	0
850	63	8	169832.57	1	0	0	184107.26	0	0	1
539	38	6	0.0	1	1	1	152880.07	0	1	1
588	35	1	103060.63	1	1	0	179866.01	1	0	0
658	31	2	36566.96	1	1	0	103644.98	0	1	0
719	42	4	0.0	1	1	0	28465.86	0	0	0
661	44	1	141136.62	1	1	0	189742.78	1	0	1
654	40	6	0.0	1	0	0	183872.88	0	0	1
640	63	2	68432.45	2	1	1	112503.24	0	0	1
721	55	3	44020.89	1	1	0	65864.4	0	0	0
423	36	5	97665.61	1	1	0	118372.55	0	0	0
716	52	7	65971.61	2	1	0	14608.0	0	0	0
655	38	3	250898.09	3	0	1	81054.0	0	1	1
601	43	2	0.0	1	1	0	49713.87	0	0	0
637	55	1	123378.2	1	1	0	81431.99	1	0	0
722	48	10	138311.76	1	1	1	3472.63	1	0	0
404	54	4	125456.07	1	1	0	83715.66	1	0	0
460	27	7	0.0	2	1	0	156150.08	0	0	0
618	54	4	118449.21	1	1	1	133573.29	1	0	0
704	32	7	127785.17	4	0	0	184464.7	0	0	1
609	43	6	86053.52	2	1	1	113276.46	0	1	0
736	57	9	95295.39	1	1	0	28434.44	1	0	1
643	51	2	105229.53	1	1	0	34967.75	0	0	0
674	18	7	0.0	2	1	1	55753.12	0	0	1
836	57	4	101247.06	1	1	0	37141.62	0	1	1
753	57	7	0.0	1	1	0	159475.08	0	0	1
745	55	9	110123.59	1	0	1	51548.14	0	0	0
693	36	8	178111.82	1	0	0	58719.63	0	0	1
606	65	10	126306.64	3	0	0	7861.68	1	0	1
705	56	2	143249.67	1	1	0	88428.41	1	0	0
634	46	5	123642.36	1	1	1	49725.16	1	0	0
556	37	9	145018.64	2	1	0	90928.02	1	0	1
700	59	5	137648.41	1	1	0	142977.05	1	0	0
525	47	6	118560.0	1	1	0	82522.61	0	1	0
798	58	9	0.0	2	0	0	119071.56	0	1	0
773	47	2	118079.47	4	1	1	143007.49	1	0	1
728	46	2	109705.52	1	1	0	20276.87	0	0	0
498	41	4	87541.06	2	1	1	12577.21	1	0	0
767	35	6	132253.22	1	1	0	115566.57	1	0	0
720	38	10	0.0	2	1	1	56229.72	0	0	0
648	56	6	157559.59	2	1	0	140991.23	0	1	0
632	41	3	126550.7	1	0	0	177644.52	1	0	1
622	30	2	158584.82	3	1	0	142342.55	0	0	0
493	31	3	0.0	1	1	1	176570.28	0	0	0
681	42	3	118199.97	2	1	0	9452.88	1	0	1
756	38	6	119208.85	1	1	0	169763.89	0	1	1
625	58	10	53772.73	1	1	1	192072.1	0	0	0
572	43	2	140431.98	1	1	0	26450.57	0	0	1
617	37	4	116471.43	2	1	0	175324.74	1	0	0
659	56	9	123785.24	1	1	0	99504.03	0	0	0
538	38	8	88758.95	2	0	0	28226.15	0	0	0
491	57	4	112044.72	1	1	1	41229.73	1	0	0
580	65	9	106804.26	3	1	0	107890.69	0	0	0
542	59	2	68892.77	2	1	0	7905.06	0	0	0
630	50	3	129370.91	4	1	1	47775.34	1	0	1
644	48	8	0.0	2	0	1	44965.54	0	0	1
689	45	0	57784.22	1	1	0	197804.0	0	1	0
699	40	7	0.0	1	0	1	152876.13	0	0	1
749	47	9	110022.74	1	0	1	135655.29	1	0	1
599	46	9	123444.72	1	1	1	31368.08	1	0	1
545	55	5	0.0	1	0	0	10034.77	0	0	0
649	50	5	155393.32	1	1	1	87351.42	1	0	0
724	48	6	110463.25	2	1	1	80552.11	1	0	0
640	33	7	154575.76	1	1	0	25722.28	0	0	1
523	41	0	119276.31	1	0	0	122284.38	1	0	1
714	49	4	93059.34	1	1	0	7571.51	1	0	0
518	46	4	113625.93	1	0	0	92727.42	1	0	1
589	55	7	119961.48	1	1	0	65156.83	1	0	1
719	42	5	137227.04	3	1	0	149097.38	1	0	0
617	58	3	119024.75	2	1	0	35199.24	1	0	0
651	35	7	74623.5	3	1	0	129451.29	0	0	1
637	45	2	157929.45	1	1	1	145134.49	0	1	0
569	42	1	0.0	1	1	1	83629.6	0	1	0
709	45	4	122917.71	1	1	1	11.58	1	0	1
620	39	9	159492.79	1	1	0	80582.34	1	0	1
648	54	7	118241.02	1	1	0	172586.89	0	1	0
737	43	1	125537.38	1	1	0	138510.01	1	0	0
614	41	7	179915.85	1	0	0	14666.35	0	1	0
762	34	4	88815.56	2	1	0	68562.26	1	0	1
850	28	4	147972.19	1	1	0	60708.72	1	0	1
672	52	8	170008.84	1	0	0	56407.42	0	0	1
631	37	8	138292.64	2	0	0	152422.91	1	0	1
708	43	0	118994.84	1	1	0	181499.77	1	0	0
556	52	9	0.0	1	1	0	175149.2	0	0	0
614	40	6	0.0	1	1	1	20339.79	0	0	1
798	49	5	132571.67	1	1	1	31686.33	1	0	0
742	41	4	92805.72	1	0	1	73743.95	1	0	0
540	22	4	0.0	3	1	1	186233.26	0	0	1
537	39	3	135309.36	1	1	0	31728.86	1	0	1
774	52	2	56580.93	1	1	0	113266.28	0	0	0
628	61	1	97361.66	1	1	1	149922.38	1	0	0
566	42	6	0.0	1	1	0	180702.12	0	0	0
537	46	5	100727.5	1	0	1	140857.76	1	0	0
678	51	1	145751.03	1	0	0	109718.44	1	0	0
661	47	5	0.0	1	0	1	107243.31	0	0	1
576	63	9	70655.48	1	0	0	78955.8	0	0	1
660	41	1	129901.21	1	1	0	26025.6	1	0	1
672	53	9	169406.33	4	1	1	147311.47	0	0	0
727	36	6	140418.81	1	1	1	113033.73	1	0	1
351	57	4	163146.46	1	1	0	169621.69	1	0	0
739	37	8	0.0	2	1	0	191557.1	0	0	0
512	41	8	145150.28	1	1	0	64869.32	0	0	0
520	31	3	108914.17	1	1	1	183572.39	1	0	0
466	56	2	111920.13	3	1	0	197634.11	1	0	0
614	37	8	75150.34	4	0	1	131766.67	0	0	0
655	50	10	0.0	4	1	0	179267.94	0	0	0
564	40	4	0.0	1	1	0	85455.62	0	0	1
758	50	2	95813.76	3	1	1	67944.09	0	0	0
498	61	7	102453.26	1	1	0	187247.56	1	0	1
782	52	4	0.0	1	1	1	52759.82	0	1	1
624	45	3	68639.57	1	1	0	168002.31	0	0	0
651	40	1	134760.21	2	0	0	174434.06	1	0	1
691	58	3	0.0	1	0	1	194930.3	0	0	1
584	46	6	87361.02	2	1	0	120376.87	1	0	0
550	45	8	111257.59	1	0	0	97623.42	1	0	0
611	61	3	131583.59	4	0	1	66238.23	0	0	0
549	41	9	95020.8	3	1	1	131710.59	1	0	1
660	50	1	0.0	3	1	1	191849.15	0	0	1
524	50	4	0.0	2	1	1	31840.59	0	0	1
645	36	8	0.0	2	1	1	12096.61	0	0	0
727	71	8	0.0	1	1	1	198446.91	0	1	1
650	30	6	0.0	1	0	0	67997.13	0	1	0
667	38	6	144432.04	1	1	1	73963.17	0	0	0
612	47	6	130024.87	1	1	1	45750.21	1	0	0
665	51	9	110610.41	2	0	1	1112.76	1	0	0
551	54	5	102994.04	1	1	0	176680.16	1	0	1
365	30	0	127760.07	1	1	0	81537.85	1	0	1
697	38	6	132591.36	1	1	1	7387.8	1	0	0
537	47	6	103163.35	1	1	0	16259.64	1	0	0
680	24	10	0.0	3	1	0	154971.63	0	0	0
546	58	3	106458.31	4	1	0	128881.87	1	0	0
692	45	6	152296.83	4	0	1	108040.86	1	0	1
850	49	8	0.0	1	0	0	25867.67	0	1	1
634	48	2	107247.69	1	1	1	103712.05	1	0	1
768	42	3	0.0	1	0	0	161242.99	0	1	0
661	42	9	75361.44	1	1	0	27608.12	0	1	0
712	40	3	109308.79	2	1	0	120158.72	1	0	0
461	51	9	119889.84	1	0	0	56767.67	0	0	1
532	44	3	148595.55	1	1	0	74838.64	0	0	1
670	40	2	164948.98	3	0	0	177028.0	1	0	1
729	62	4	140549.4	1	1	0	30990.16	0	0	0
742	28	2	191864.51	1	1	0	108457.99	0	0	0
669	44	8	96418.09	1	0	0	131609.48	0	0	0
612	30	9	142910.15	1	1	0	105890.55	1	0	1
524	52	2	87894.26	1	1	0	173899.42	0	0	1
598	64	9	0.0	1	0	1	13181.37	0	0	0
667	43	1	103018.45	1	1	0	32462.39	1	0	1
414	38	8	0.0	1	0	1	77661.12	0	0	1
597	39	8	162532.14	3	1	0	36051.46	1	0	0
586	28	5	0.0	3	1	0	170487.4	0	0	0
459	46	7	110356.42	1	1	0	4969.13	1	0	1
