id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1125722670038496364,浅草エリア最大級！MAX18名/5階戸建/100inchモニター,414013815,Akimaro,,Taito Ku,35.7129226,139.7906637,Entire home/apt,44580,1,22,2024-12-27,2.64,4,0,22,Hotels and Inns Business Act | 東京都台東区台東保健所 | 3台台健生環き第10062号
1125736532517707808,月租优惠！1LDK公寓201：双人床/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71762885111618,139.82211566257175,Entire home/apt,18321,5,4,2024-08-04,0.53,86,176,4,M130039456
1125738679104397245,月租优惠！1LDK公寓301：双人床/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71568,139.82065,Entire home/apt,14657,5,4,2024-12-01,0.50,86,169,4,M130039459
1125739558542878138,月租优惠！1LDK公寓401：双人床/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71765,139.82291,Entire home/apt,19000,5,5,2024-10-13,0.99,86,171,5,M130039463
1125748363333951682,周租优惠！1LDK公寓203：双人床/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71748321837228,139.82086312744366,Entire home/apt,19000,5,9,2024-12-08,1.11,86,165,9,M130039458
1125751625968732785,#201Cozy Home Asakusa 車站5分鐘 免費wifi 徒步上野淺草,536212436,明美,,Taito Ku,35.71812502272053,139.78662283119718,Entire home/apt,18071,1,31,2024-12-16,3.47,10,57,31,Hotels and Inns Business Act |  東京都台東区台東保健所 | 3台台健生環き第10149号
1125751814652021854,周租优惠！1LDK公寓403：双人床/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71703062391347,139.82270147986762,Entire home/apt,19000,5,6,2024-10-16,0.73,86,167,6,M130039465
1125752094566223202,周租优惠！1LDK公寓303：双人床/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71609,139.82098,Entire home/apt,19000,5,15,2024-12-03,1.96,86,161,15,M130039462
1125764387375760329,JR新大久保駅徒歩30秒/新宿駅徒歩16分/最大3名まで宿泊可能,570151473,Satoshi,,Shinjuku Ku,35.7009652,139.7000122,Private room,18400,1,3,2024-11-23,0.35,8,157,3,Hotels and Inns Business Act | 新宿区保健所 | 16新保衛環第00125号
1125771916330782179,限时减价！全新公寓202：双人床/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71594707090945,139.82074329838542,Entire home/apt,18321,5,5,2024-12-06,0.64,86,177,5,M130039457
1125772286376407028,Stylish Hiroo area! Up to 5 people can stay! 802,484345966,圭太,,Minato Ku,35.64773955373593,139.72491269856187,Entire home/apt,26533,1,7,2024-09-27,1.10,8,176,7,M130031924
1125774389800823741,限时减价！全新公寓402：双人床/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71781,139.82081,Entire home/apt,17236,5,4,2024-07-11,0.52,86,175,4,M130039464
1125774540467987564,限时减价！全新公寓302：双人床/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71704417516219,139.82286285090692,Entire home/apt,15471,5,6,2024-10-15,0.83,86,173,6,M130039461
1125792440256575556,Close to Shinjuku station! Popular Shibuya area,217141872,Mako,,Shibuya Ku,35.68549,139.67886,Entire home/apt,100000,30,1,2024-10-26,0.45,1,230,1,M130007707
1125794896779791847,大崎駅徒歩4分の好立地！最大12名様宿泊可能！2DK物件！長期滞在もOK！202,525576973,サニー,,Shinagawa Ku,35.61725402787801,139.72865624603153,Entire home/apt,25000,1,19,2024-12-27,2.48,3,160,19,M130034475
1125805157468346246,4 minutes walk from Higashi-Shinjuku Station,555389105,沙知絵,,Shinjuku Ku,35.69635545606378,139.70461507128803,Entire home/apt,10300,30,1,2024-10-13,0.38,11,144,1,M130038847
1125819723764022193,3 min walk from the nearest station / free wi-fi,8524668,Ichiko,,Toshima Ku,35.714093023142716,139.71466137088677,Entire home/apt,100000,30,1,2024-07-27,0.19,22,234,1,M130030679
1125819858694212711,大崎駅徒歩4分の好立地！最大12名様宿泊可能！2DK物件！長期滞在もOK！302,525576973,サニー,,Shinagawa Ku,35.617087132205256,139.73045131162758,Entire home/apt,27857,1,18,2024-12-18,2.13,3,167,18,M130034476
1125838331851560466,43热门晴空塔整套房源，直达机场和迪士尼，车站步行3分，家具齐全，商务旅行！,458175862,渲,,Sumida Ku,35.70528,139.81436,Entire home/apt,13653,1,5,2024-08-09,0.71,11,318,5,Hotels and Inns Business Act | 墨田区保健所 | 5墨福衛生環第116号
1125842468981639844,"WEB HOTEL, Sliding Twin Bed [No Smoking][Eco Plan]",192419150,Web,,Taito Ku,35.6977174,139.7882242,Private room,12443,2,4,2024-10-24,0.47,5,145,4,Hotels and Inns Business Act | 東京都台東区台東保健所 | 20台台健生環き第32号
1125844914054009235,23热门晴空塔整套房源，直达机场和迪士尼，最近车站步行3分，家具齐全，商务旅行,458175862,渲,,Sumida Ku,35.70565312861577,139.81450854273695,Entire home/apt,17658,1,2,2024-12-06,0.57,11,361,2,Hotels and Inns Business Act | 墨田区保健所 | 5墨福衛生環第116号
1125872020417237807,3-minute walk from the station / Fully furnished,312002536,圭太,,Bunkyo Ku,35.713606867944584,139.7213801340766,Entire home/apt,15000,30,0,,,32,269,0,M130022009
1125910300087561785,錦糸町车站2分钟，附近有晴空塔、浅草、雷门、两国相扑国技馆，免费Wi-Fi，最大5名，52平方米,540160024,英,,Sumida Ku,35.69793,139.81316,Entire home/apt,42970,2,24,2024-12-19,2.91,5,250,24,Hotels and Inns Business Act | 墨田区保健所 | 6墨福衛生環第296号
1125940043825986030,WEB HOTEL【1st Floor】Sliding Twin [No Smoking][ECO],192419150,Web,,Taito Ku,35.6977174,139.7882242,Private room,,2,8,2024-12-30,1.16,5,117,8,Hotels and Inns Business Act | 東京都台東区台東保健所 | 20台台健生環き第32号
1125945660410249268,4-min. walk from the station/Room with atmosphere,287699302,Nana,,Kita Ku,35.73439257472175,139.75808537847868,Entire home/apt,14250,30,2,2024-11-01,0.41,8,243,2,M130022868
1126307746410420655,新築/戸建て/最大10名/四ツ木4min/スカイツリー5min/浅草8min/無料駐車場/羽田成田,569964214,Tokyo,,Katsushika Ku,35.72963,139.83678,Entire home/apt,33657,1,19,2024-12-20,2.20,1,224,19,M130039166
1126341326390077879,从江户川桥站步行 3 分钟即可到达！ 东京巨蛋（Tokyo Dome）就在不远处/时尚家具,555386558,ハウス,,Shinjuku Ku,35.707001676326236,139.73259891399223,Entire home/apt,13500,30,1,2024-11-28,0.91,3,141,1,M130028294
1126349840586896742,"[3人目割増なし、
添い寝できる小学生までのお子様分は無料]
Sakura House",563028159,Tomoyuki,,Edogawa Ku,35.73601,139.89337,Entire home/apt,14450,3,12,2024-12-29,1.45,1,161,12,M130039859
1126351628886759771,Hotel F-WAY 201,569689179,Misa,,Taito Ku,35.72059822221402,139.78241354227066,Private room,,1,48,2024-12-27,6.34,3,163,48,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10186号
1126353308119252796,大促销！1LDK公寓102：半双人床/厨房/浴缸/洗衣机/电视机/桌椅/WIFI/京成曳舟站/便利店,255274063,Jie,,Sumida Ku,35.71566206294916,139.82225074210885,Entire home/apt,19000,5,5,2024-07-26,0.67,86,149,5,M130039455
1126360946949587563,浅草寺步行8分，浅草车站步行3分，交通便利，房间大，原区长旧宅【飯村亭】3F,567636854,Sichen,,Taito Ku,35.717116955852596,139.7919685766101,Entire home/apt,39286,1,21,2024-12-23,2.51,3,155,21,Hotels and Inns Business Act | 東京都台東区台東保健所 | 5台台健生環き第10236号
1126362730165817670,1LDK公寓-501：双人床/大储存空间/厨房/浴缸/洗衣机/电视机/熨斗/WIFI/近便利店,255274063,Jie,,Sumida Ku,35.71772,139.82213,Entire home/apt,42071,5,7,2024-11-28,1.03,86,178,7,M130039466
1126364087314033173,1LDK公寓-502：双人床/沙发床/大储存空间/阳台/洗衣机/电视机/熨斗/WIFI/晴空塔景,255274063,Jie,,Sumida Ku,35.71752,139.8212,Entire home/apt,44786,5,8,2024-11-29,1.11,86,180,8,M130039467
1126371074815036333,Tokyo Dome is just a short train ride away,555386558,ハウス,,Bunkyo Ku,35.70844,139.73379,Entire home/apt,13500,30,1,2024-11-01,0.50,3,143,1,M130028295
1126377336874589321,Ohanajaya-Tei！和モダン！一棟貸！最大8人まで!和室2部屋、カップルにぴったり！,545516928,Pico,,Katsushika Ku,35.74415639849862,139.8443320409947,Entire home/apt,20243,2,16,2024-12-22,1.94,4,181,16,M130039012
1126395063590695291,「独栋小别墅」池袋商圈/池袋駅C1出口,500587786,張,,Toshima Ku,35.73850775451132,139.70007035554082,Entire home/apt,25714,1,15,2024-11-26,1.99,5,154,15,M130039778
1126395419137303973,新房限时促销！全新1K公寓-201：电梯/2单人床/洗衣机/电视/浴室烘干/WIFI/东武晴空塔线,229627088,宅東,,Sumida Ku,35.724910642802605,139.81582721686607,Entire home/apt,20357,3,10,2024-11-15,1.23,124,324,10,M130039629
1126410261447003491,Tokyo Dome is just a short train ride away,555386558,ハウス,,Shinjuku Ku,35.70703,139.73457,Entire home/apt,,30,1,2024-10-18,0.41,3,157,1,M130028296
1126417017475887301,新房限时促销！全新1K公寓-301：电梯/2单人床/洗衣机/电视/浴室烘干/WIFI/东武晴空塔线,229627088,宅東,,Sumida Ku,35.72513400438567,139.81736433438286,Entire home/apt,21714,3,8,2024-11-20,1.06,124,340,8,M130039632
1126418361178108099,新房限时促销！全新1K公寓-401：电梯/2单人床/洗衣机/电视/浴室烘干/WIFI/东武晴空塔线,229627088,宅東,,Sumida Ku,35.72453,139.81547,Entire home/apt,25650,3,7,2024-12-03,0.85,124,350,7,M130039635
1126418399095652208,新房限时促销！全新1K公寓-501：电梯/2单人床/洗衣机/电视/浴室烘干/WIFI/东武晴空塔线,229627088,宅東,,Sumida Ku,35.72294,139.81554,Entire home/apt,20357,3,10,2024-11-09,1.21,124,345,10,M130039627
1126422823439528625,Walking distance to Skytree/ 1R near Asakusa/ 201,560594844,圭太,,Sumida Ku,35.70222268894464,139.81131890052194,Entire home/apt,10926,1,8,2024-12-08,1.10,26,135,8,M130039781
1126423816117121277,新房限时促销！全新1K公寓-601：电梯/2单人床/洗衣机/电视/浴室烘干/WIFI/东武晴空塔线,229627088,宅東,,Sumida Ku,35.72305,139.81557,Entire home/apt,36643,3,8,2024-11-02,0.96,124,344,8,M130039641
1126423957322840130,新房限时促销！全新1K公寓-701：电梯/2单人床/洗衣机/电视/浴室烘干/WIFI/东武晴空塔线,229627088,宅東,,Sumida Ku,35.72519531704302,139.81751403755172,Entire home/apt,19407,3,5,2024-12-14,0.65,124,328,5,M130039664
1126435466122220018,Walking distance to Skytree/ 1R near Asakusa/ 202,560594844,圭太,,Sumida Ku,35.70225,139.813,Entire home/apt,10319,1,7,2024-11-05,1.11,26,130,7,M130039782
1126441988829692125,Walking distance to Skytree/ 1R near Asakusa/ 302,560594844,圭太,,Sumida Ku,35.704503663472025,139.81120753309366,Entire home/apt,10319,1,14,2024-12-14,1.95,26,100,14,M130039783
1126448655362907218,Walking distance to Skytree/ 1R near Asakusa/ 303,560594844,圭太,,Sumida Ku,35.70423,139.81276,Entire home/apt,10319,1,13,2024-12-08,1.96,26,113,13,M130039784
1126454673950657194,新房限时促销！全新1K公寓-801：电梯/2单人床/洗衣机/电视/浴室烘干/WIFI/东武晴空塔线,229627088,宅東,,Sumida Ku,35.72368522263213,139.81753116486908,Entire home/apt,16286,3,10,2024-12-23,1.19,124,316,10,M130039677
1126455110121255167,Walking distance to Skytree/ 1R near Asakusa/ 402,560594844,圭太,,Sumida Ku,35.70265541271895,139.8112177705388,Entire home/apt,10319,1,13,2024-12-22,1.79,26,134,13,M130039785
1126461396912259202,Walking distance to Skytree/ 1R near Asakusa/ 403,560594844,圭太,,Sumida Ku,35.70359094622748,139.81136773671406,Entire home/apt,10319,1,13,2024-12-17,1.81,26,108,13,M130039786
1126465290704616450,Walking distance to Skytree/ 1R near Asakusa/ 502,560594844,圭太,,Sumida Ku,35.70303,139.81328,Entire home/apt,10319,1,7,2024-12-23,1.08,26,111,7,M130039787
1126469431326516797,Walking distance to Skytree/ 1R near Asakusa/ 503,560594844,圭太,,Sumida Ku,35.70413,139.81124,Entire home/apt,10319,1,12,2024-12-06,1.65,26,124,12,M130039788
1126471582757544181,新房限时促销！全新1K公寓-203：电梯/双人床/洗衣机/电视/浴室烘干/WIFI/东武晴空塔线,229627088,宅東,,Sumida Ku,35.72455,139.8177,Entire home/apt,14929,3,10,2024-12-20,1.17,124,338,10,M130039631
1129903896743875235,"Cheap Price! Near Asakusa, Ueno, Sensoji !#AAA",85189329,Young In,,Taito Ku,35.7195427,139.7898271,Private room,7571,2,0,,,19,75,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10126号
1129970771252684106,kinkan house 北千住(Kita-senju)戸建貸切/2LDK/最大6名,538775984,株式会社,,Adachi Ku,35.747428466876265,139.81239844992268,Entire home/apt,21821,2,22,2024-12-24,2.63,1,158,22,M130039811
1130036270607941072,新大久保NEW OPEN/新宿大久保一户建/最多可住8人!,535473018,Dong,,Shinjuku Ku,35.70122015311608,139.70465382447725,Entire home/apt,71429,2,13,2024-12-08,1.55,9,202,13,M130035784
1130040929646298800,Traditional Houses /7min walk fromAsakusa,569482478,白石,,Sumida Ku,35.70687406412479,139.8012466509262,Entire home/apt,100929,1,41,2024-12-24,4.84,1,259,41,Hotels and Inns Business Act | 墨田区保健所 | 6墨福衛生環第292号
1130138369514100310,91/杉並・方南町/新宿へ10分/10名/東京観光に最適/戸建て住宅貸切・共有部なし/Wi-Fi完備,183877565,UI Home Company,,Nakano Ku,35.6844949,139.6598569,Entire home/apt,72177,2,9,2024-12-13,1.18,73,181,9,Hotels and Inns Business Act | 杉並区杉並保健所 |  5杉保衛環第380号
1130208050977753704,[GKG0201] Shinjuku*26㎡/Kagurazaka area 1bed,179911926,Yuki,,Shinjuku Ku,35.701604,139.7378398,Entire home/apt,34571,1,33,2024-12-08,4.13,33,76,33,Hotels and Inns Business Act | 新宿区保健所 | 5新保衛環第157号
1130213411333272295,成田・羽田・ディズニーまで直通バス 秋葉原まで電車で20分 新宿まで直通 都営新宿線最寄駅から10分,571193547,雄大,,Edogawa Ku,35.688782448712566,139.89176677672123,Entire home/apt,30000,2,17,2024-12-06,2.34,1,164,17,M130039884
1130229350200918346,東京の中心地でアクセス最高。新宿・渋谷まで便利な場所/初台駅4分・新宿駅まで電車で1分/A,88603278,Key,,Shinjuku Ku,35.68421604272622,139.6889117317493,Entire home/apt,12143,2,16,2024-12-23,3.72,5,292,16,M130043090
1130239984042103903,Classical Japanese style house,571199179,Ryo,,Toshima Ku,35.73855071648125,139.74084592872228,Entire home/apt,41143,4,15,2024-11-16,2.03,1,181,15,M130039587
1130299032440899065,【101】近新宿/池袋。车站步行6分钟，1F 明亮19平米公寓，居1-3 人，周边吃住行便利。,567174794,Tao,,Toshima Ku,35.7255936,139.6847564,Entire home/apt,12114,2,12,2024-12-15,1.40,6,248,12,M130039736
1130303069097388190,2min to Sta! 12min from Ueno! Relaxing apt,571212682,王子,,Kita Ku,35.75517,139.73891,Entire home/apt,44358,2,29,2024-12-15,3.85,1,220,29,Hotels and Inns Business Act | 東京都北区保健所 | 5北健生環き第73号
1127163893449453956,T1、【180m2】新宿区、露天風呂付き、タウンハウス風　MAX17ppl,320838422,Junko,,Nakano Ku,35.71047,139.69318,Entire home/apt,,3,0,,,8,225,0,M130032122
1127213486105135839,Shinjuku Area Room (3people) 3min to Okubo Station,228138663,Emily,,Shinjuku Ku,35.70125,139.69771,Entire home/apt,,1,6,2024-10-27,1.13,10,145,6,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第213号
1127238615640329448,Kabukicyo 11 mins｜Up to 4 guests｜Garden villa,226212674,Makoto,,Nakano Ku,35.72223,139.6322,Entire home/apt,14048,1,2,2024-11-01,0.24,10,283,2,M130039766
1127240257381050983,亀戸/５名/駅から徒歩8分/東京観光に最適/秋葉原・新宿へ直通,569165397,ユーアイホーム,,Koto Ku,35.70333,139.82467,Entire home/apt,21457,2,2,2024-12-01,1.58,5,178,2,Hotels and Inns Business Act | 江東区保健所 | ２９江健生環き第１０９号
1127270404780598397,"'24夏オープン/浅草,東京タワー,スカイツリー,羽田,品川,東京,上野,直通/リノベ済/蒲田2駅/",539160173,Toshiaki,,Ota Ku,35.56297988571695,139.72071981232924,Entire home/apt,18000,3,11,2024-12-26,1.90,1,112,11,Special Economic Zoning Act | 6健生発第10521号
1127280491002717571,Sumo Town Deluxe Modern Suite in Ryogoku 2 -NEW!,159375498,Dash Living,,Sumida Ku,35.6996215,139.8020013,Entire home/apt,13077,2,11,2024-12-23,1.56,57,28,11,M130038444
1127292358231189582,旅館ひまわり3F､62平米和洋室、近上野駅、公園美術館博物館満喫、秋葉原も浅草も電車で6分内到着,569018431,黄,,Taito Ku,35.7152837,139.7838399,Private room,41131,2,24,2024-12-29,2.90,5,106,24,Hotels and Inns Business Act | 東京都台東区台東保健所 | 5台台健生環き第10250号
1127316925185880054,206 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72324,139.61467,Private room,4413,1,1,2024-06-29,0.16,36,255,1,Hotels and Inns Business Act | 杉並区杉並保健所 | 5杉保衛環第410号
1127337675075101108,5b.Asakusa Station 8min •Asakusa temple 5min,30828383,美香,,Taito Ku,35.71427189267977,139.79239956942982,Entire home/apt,10000,2,21,2024-11-07,2.59,4,50,21,M130040127
1127386139413911617,旅館ひまわり4Fお部屋、近上野駅、公園美術館満喫、上野文化自然商業散策、秋葉原も浅草も電車6分内,569018431,黄,,Taito Ku,35.7152837,139.7838399,Private room,26689,2,16,2024-12-29,1.80,5,133,16,Hotels and Inns Business Act | 東京都台東区台東保健所 | 5台台健生環き第10250号
1127409565546029595,3F ワンフロア貸切 # JR大塚駅歩5分 / 新宿・池袋・渋谷・上野直通 / 3LDK /,53118784,Tommy,,Toshima Ku,35.7307877,139.7332906,Entire home/apt,,2,2,2024-06-09,0.27,9,271,2,Hotels and Inns Business Act | 豊島区池袋保健所 | 元豊池保衛環き第123号
