id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1065829993246688213,City centre Sunshine room near to MRT/ Train/ Bus,83917029,Kai Hsiang,,中正區,25.031076857576785,121.51922383348821,Private room,,6,14,2024-11-18,1.30,7,0,14,
1065853160436418713,City center Cozy Bathtub-room near MRT/ Train/ Bus,83917029,Kai Hsiang,,大安區,25.02162,121.52708,Private room,,9,4,2024-12-22,0.40,7,2,4,
1065888968403986005,Porter city center double room near MRT/Trian/Bus,83917029,Kai Hsiang,,大安區,25.02343,121.52541,Private room,,7,0,,,7,0,0,
1066187576987912816,"Private room on 1st floor, near CKS memorial hall",312751,Paul,,中正區,25.024558613268074,121.52229765397779,Private room,950,2,25,2024-12-30,2.17,3,141,25,
1066291327059144072,內湖陽光共享公寓-個人臥室302,6534092,俊文,,內湖區,25.07513,121.58674,Private room,,2,6,2024-10-28,0.52,4,249,6,
1066419814980005889,台北西門 高級公寓 /工作空間/陽台/浴缸/MRT6分鐘,528379976,Eda,,萬華區,25.04531,121.50538,Entire home/apt,2524,2,46,2024-12-31,4.06,15,350,46,
1066430640877092516,designer house/kitchen/private courtyard/10ms MRT,528379976,Eda,,松山區,25.04619,121.54613,Entire home/apt,3832,2,18,2024-12-20,1.79,15,334,18,
1066482328838147734,忠孝復興月租4-7人家庭房/MRT 6mins／忠孝復興MRT 電梯大宅 3房,231537618,Ting Ting,,大安區,25.04359,121.53925,Entire home/apt,6071,30,0,,,10,212,0,
1066545561930178718,忠孝敦化捷運5分鐘-提供長期月租優惠,68002236,Kelvin,,大安區,25.04270943305002,121.55357357114553,Entire home/apt,1707,1,70,2024-12-28,6.03,9,316,70,
1066585243812848352,TPEHS HK814/紫色畫布/夜市/台北車站/西門町/捷運西門站走路5分鐘/電梯/住1-6人,539813308,Home,,萬華區,25.04161,121.5066,Entire home/apt,2393,2,32,2024-12-23,3.10,42,169,32,
1067687800440426416,【Hot】C民權西路捷運站／通風採光／雙城商圈／超市藥局／林森商圈／微波爐／友善Foreigner,519336015,Len,,中山區,25.06098636555443,121.52097600250261,Entire home/apt,14806,2,2,2024-10-27,0.21,24,271,2,
1067945523338502752,Christmas*Scandinavian style MRT 5 minutes#市政府,538173197,Nicola,,信義區,25.043915528897372,121.56918792628403,Entire home/apt,4773,2,31,2024-12-08,3.02,4,155,31,
1068056395727126034,露娜(Luna)北投House 近北投捷運站，全新裝潢美宅（至少訂28天）,199320094,James,,北投區,25.12977,121.50177,Entire home/apt,2650,28,4,2024-12-25,0.44,1,245,4,
1068056997682109783,忠孝sogo捷運美宅,25523787,New Apt,,大安區,25.0418735,121.5468813,Entire home/apt,3675,4,2,2024-10-17,0.24,26,138,2,
1068082121926688750,J186#Xingtian Temple#Ximen#1-10pax#Monthly promo！,339320483,Wego,,中山區,25.058808040965044,121.53460907005861,Entire home/apt,,2,27,2024-12-20,2.39,3,154,27,
1068637468834016776,Elegance Style for 12 ppl (家有車庫可免費停車),92890581,Amelia,,信義區,25.041671699737645,121.57438948236025,Entire home/apt,4303,2,36,2024-12-27,3.08,9,137,36,
1068675458336301859,台北車站馨傾雙人Taipei Station Double Room,122764186,Kyo,,中正區,25.04356633068041,121.51574969530984,Entire home/apt,1648,2,24,2024-11-24,2.29,86,2,24,
1068876469872089384,無印家庭房2 - 台北車站西門町步行2房1廳 洗衣機,28103867,Henry,,中正區,25.04453,121.514,Entire home/apt,3543,4,17,2024-12-15,1.79,38,78,17,
1069296323356400906,四人房/西門町/捷運站6分鐘/獨立衛浴/WiFi/2張雙人床/台北,44894851,冠翔,,萬華區,25.04324,121.50444,Private room,6531,1,0,,,3,159,0,
1069315560755073879,經典雙人房/西門町/捷運站6分鐘/獨立衛浴/WiFi/1張雙人床/台北,44894851,冠翔,,萬華區,25.04324,121.50444,Private room,3771,1,0,,,3,167,0,
1069891503209402274,暮光II apt｜Taipei 101｜觀光夜市 ｜捷運 MRT｜月租 ｜方便到任何地方,357062477,天恩,,信義區,25.031190182020353,121.55832965443945,Entire home/apt,4500,24,4,2024-12-25,0.37,29,181,4,
1069942631143199654,Taipei 101 View Room Taipei Main Station 2min walk,139195215,Wan Ju,,中正區,25.046192179225987,121.51502982730477,Entire home/apt,4950,2,50,2024-12-09,4.57,1,36,50,
1070084054703920850,西門시먼/Ximen MRT 5min/全新裝潢2-4p/陽台戶,250237099,Sally,,萬華區,25.04688,121.50709,Entire home/apt,1669,2,21,2024-12-06,1.90,13,219,21,
1070245024102913502,2館台北車站30秒 臺北 3人房 Taipei main station 簡單生活,104718340,Kumiko,,中正區,25.04480551510777,121.51551240632428,Entire home/apt,1924,2,53,2024-12-16,4.94,11,153,53,
1070683373229301684,【東區地段】Jay Chou/A-Mei演唱會/電梯4房2衛~8-10人房 / MRT忠孝敦化站,330579461,Toto,,大安區,25.04329,121.55176,Entire home/apt,5005,2,5,2024-12-16,0.55,30,174,5,
1070688473291767785,【木質調】3房2衛~6人房 / MRT 大安站,330579461,Toto,,大安區,25.034882573374095,121.54553161062937,Entire home/apt,5316,2,0,,,30,173,0,
1070805162538733787,捷運小巨蛋站(B)-提供長期月租優惠,68002236,Kelvin,,松山區,25.045945422388595,121.55374613483873,Entire home/apt,1389,1,42,2024-12-31,3.64,9,266,42,
1070830231495559813,U8 B&W Studio TPE 101 City View,33899886,UrbanAbodeDugu,,中正區,25.04676315203924,121.51514089184796,Entire home/apt,4738,2,7,2024-11-26,0.79,12,21,7,
1070900516866014171,2人房｜台北小巨蛋的家｜中島廚房餐桌｜小巨蛋捷運站步行3分鐘,31338261,Vanessa,,松山區,25.04704209086031,121.55221250969552,Entire home/apt,2695,3,6,2024-08-22,0.54,3,5,6,
1070913429574021660,"Longshan Temple MRT, (1-4pers)",82753329,FuFu,,萬華區,25.03517,121.49211,Entire home/apt,1931,3,4,2024-12-17,0.43,6,165,4,
1071499701742742068,test,163032634,Mingru,,北投區,25.12571376708842,121.46910438393886,Private room,47000,1,0,,,1,270,0,
1071629607807600356,【New】C捷運旁｜近西門步行街｜中山文青市集｜共用廚房｜五星套房｜國際交流會｜豪宅設計｜頂級設備」,490134486,Hung Chih,,中山區,25.0624,121.52162,Entire home/apt,4442,30,1,2024-11-30,0.94,41,270,1,
1071638816135636217,"Sleep Inn R7 2-4人房, 下樓即是捷運Z2出口",210300300,Frank,,中正區,25.0456857,121.5159014,Entire home/apt,4429,2,6,2024-10-02,0.64,8,112,6,
1072125532399664186,靠近師大！雅房Room B！一卡皮箱即可入住！有電梯！,48973968,怡穎,,文山區,25.005806155976494,121.53581113100897,Private room,720,7,4,2024-08-24,0.39,24,121,4,
1072174876348726908,시먼딩/MRT Ximen 3min/2-4人房/WiFi/獨立陽台/洗衣機/heating,103961092,Eli,,萬華區,25.04316416694781,121.50539841502905,Entire home/apt,3497,3,20,2024-12-29,1.78,6,108,20,
1072201129766944088,U2 Sky Room XL/大天空房/兩大雙人床/雙洗臉盆/市中心賞夜景,33899886,UrbanAbodeDugu,,中正區,25.04558,121.51691,Entire home/apt,4738,2,0,,,12,2,0,
1072201473579958213,U3 High Floor 2 Bedrooms Apt. TPE 101 City View,33899886,UrbanAbodeDugu,,中正區,25.046756391235125,121.51663764475306,Entire home/apt,8657,2,10,2024-11-24,1.10,12,28,10,
1072201539987101802,A loft,128806861,Kenson,,萬華區,25.04752,121.50687,Entire home/apt,2871,3,20,2024-12-02,2.00,13,163,20,
1072208052265163968,Taipei NTNU/NTU/ Taipower MRT/Shida market A,221534550,Anne,,中正區,25.02024,121.52811,Entire home/apt,1086,2,6,2024-10-07,0.56,48,86,6,
1072210889459271417,U6 Sky Room/天空房/兩大雙人床/簡廚,33899886,UrbanAbodeDugu,,中正區,25.046882208114503,121.51685868997764,Entire home/apt,4062,2,2,2024-11-27,0.97,12,23,2,
1072212785851833881,Z1〖Cozy Corner〗套房 2-6人＋簡易廚房＋洗晎脫衣機,33899886,UrbanAbodeDugu,,中正區,25.0457,121.51481,Entire home/apt,4062,2,4,2024-11-28,0.46,12,25,4,
1072219304259737987,接機優惠Dec hot sale每一套房子的背後，都有一個故事，等待你去發現台北之星/雙套房電梯大樓,12812606,Simon,,大安區,25.042365782389947,121.54185219457689,Entire home/apt,4940,2,3,2024-01-23,0.26,15,257,3,
1072241541735802872,靠近101！信義安和站單人雅房A,48973968,怡穎,,大安區,25.03004070428251,121.55605948990396,Private room,700,7,7,2024-11-04,0.63,24,209,7,
1072242783645451666,靠近101！信義安和站單人雅房B,48973968,怡穎,,大安區,25.029796886712376,121.55549632591767,Private room,874,7,5,2024-12-11,0.50,24,136,5,
1072847792930824231,接機優惠 Dec hot sale 設計十足的角落Cozy Suites,58666148,Cookie,,大安區,25.0424875933599,121.54202222700509,Private room,2123,2,9,2024-10-02,0.78,21,267,9,
1072862452039223262,接機優惠 Dec hot sale都市中的優雅避風港,58666148,Cookie,,大安區,25.04429,121.54301,Entire home/apt,3267,2,17,2024-12-06,1.48,21,257,17,
1072921738659404877,"Private Large Room in 1st floor apmt,  MRT 5 min",312751,Paul,,中正區,25.0234,121.52245,Private room,,2,17,2024-12-15,1.57,3,130,17,
1073043639068554187,Taipei/Ximen西門町龍山寺飯店管理高樓層景觀套房2-3人,141865597,Li-Xuan,,萬華區,25.039427276688826,121.50210935622454,Entire home/apt,2526,30,3,2024-09-16,0.35,2,259,3,
1073148886337755305,Single Room (B)｜Near MRT Zhishan,552688490,Jung-Che,,士林區,25.107249742742137,121.52358152457592,Private room,640,4,2,2024-11-16,0.65,17,167,2,
1073220340948399608,信義商圈-核心地點/市府捷運2分鐘-全新三房兩衛,536765387,Anna,,信義區,25.042895446051478,121.56662115894444,Entire home/apt,6299,7,1,2024-03-17,0.10,2,170,1,
1073475562560017423,Central Taipei-1min DaAn MRT,530031216,Sunny,,大安區,25.03467778268586,121.53810214852118,Entire home/apt,2266,3,0,,,1,365,0,
1073607970125597512,"Freebird Apt a -1分鐘到西門捷運站, 電梯",8937651,Chiying,,萬華區,25.04399,121.50723,Entire home/apt,1934,3,27,2024-12-14,2.52,17,59,27,
1073905456633262926,小米家-京站910,221089274,Sammi,,大同區,25.050128698011434,121.51961014392236,Entire home/apt,3186,60,0,,,10,155,0,
1074055950153270628,Luxury Z22𓇬Taipei 101𓇬6站MRT西門站𓇬5站台北站𓇬3房住2-8人𓇬全新裝修,115798819,Airbnb,,中山區,25.0657,121.5414,Entire home/apt,3317,3,13,2024-12-01,1.22,68,75,13,
1074186058166148376,台北市區捷運站前室內露營Indoor camping in Taipei city center,5424311,Ailin,,中山區,25.06462,121.52648,Private room,1200,1,4,2024-09-22,0.36,6,6,4,
1074409130305168000,《Jireh 6-8人房》西門町捷運6號出口/阿宗麵線對面/大客廳/乾淨舒適,517647064,Vincent,,萬華區,25.044214042535188,121.50698147112375,Entire home/apt,4113,3,30,2024-12-29,3.01,7,143,30,
1074477276642544327,A 徒步西門區內  適合家庭團體旅遊6-12位,50803756,季維,,萬華區,25.044795119373507,121.50761080381398,Entire home/apt,7426,3,37,2024-12-22,3.75,9,208,37,
1074480426381577665,C 超級地段 西門町徒步區適合家庭團體 8-12位,50803756,季維,,萬華區,25.04685,121.50828,Entire home/apt,8968,2,43,2024-12-26,4.15,9,221,43,
1074482610126273509,B  西門徒步區  適合5-10人家庭團體旅遊,50803756,季維,,萬華區,25.04486,121.50787,Entire home/apt,7281,3,36,2024-12-26,3.32,9,204,36,
1074645625749045385,*ＤＵＭＯ/ 歐法居旅 / 台北車站 5分鐘 / 頂級雙衛浴 / 浴缸 / 1F,367454319,Claire,,大同區,25.04986642940747,121.51542812807165,Entire home/apt,7206,1,55,2024-12-17,5.25,9,154,55,
1075363050091186351,Ximen Mini Pudding｜西門小布丁｜1~3人｜低預算小套房,151400959,Edward,,萬華區,25.044783636020078,121.50283919939048,Entire home/apt,1015,1,29,2024-12-08,2.61,11,74,29,
1075680468180556891,TPEHS QM702/微光好宅/夜市/台北車站/捷運西門町站走路10分鐘/陽台/電梯/住1-4人,539813308,Home,,萬華區,25.04525217178423,121.50492314919755,Entire home/apt,,2,24,2024-12-25,2.40,42,176,24,
1075701713370022237,TPEHS HK8A/家庭時光/夜市/台北車站/西門町/捷運西門站走路5分鐘/電梯/住1-12人,539813308,Home,,萬華區,25.04162,121.50772,Entire home/apt,6606,2,33,2024-12-20,3.40,42,139,33,
1075776707447782050,Mirror/剝皮寮/西門町/龍山寺/廣州街夜市,384488896,Shang Min,,萬華區,25.038382858901493,121.50462621973035,Entire home/apt,5108,2,6,2024-12-26,0.61,6,147,6,
1075810029197445742,Ximen MRT 8mins/2-4ppl/kitchen/balcony/own washer,291283304,Naomi,,萬華區,25.04571,121.50479,Entire home/apt,2614,3,16,2024-12-26,1.42,31,99,16,
1075881715692720821,西門町傾心雙人房 Ximending Double room,122764186,Kyo,,萬華區,25.045,121.50436,Entire home/apt,,2,14,2024-08-22,1.26,86,0,14,
1076554252430000869,【New08】中山國小站／有一間,490134486,Hung Chih,,中山區,25.06256272550303,121.52466320980179,Entire home/apt,15686,14,3,2024-07-30,0.31,41,270,3,
1076566839141157718,"捷運「松江南京」站步行十分鐘！
中山站新光三越，獨立套房浴室！",157403398,Herbert,,中山區,25.0502149831535,121.52863430188228,Entire home/apt,1300,2,14,2024-12-09,1.35,1,269,14,
1076662626489908546,6A/捷運站西門站走路六分鐘／有電梯／wifi／西門町／獨立衛浴,14567958,Jon,,萬華區,25.0436,121.50308,Entire home/apt,1564,2,44,2024-12-25,4.09,18,157,44,
1077445191953830255,V3-2#Ximen MRT# Taipei 101#2-4 pax,453709970,Bella,,萬華區,25.04272,121.50071,Entire home/apt,2829,2,15,2024-12-07,1.39,31,74,15,
1077816682526979677,3 min MRT@Shilin Night Market Brand New Renovated,74275246,Joel,,士林區,25.08672,121.52572,Entire home/apt,2708,5,15,2024-12-16,1.45,5,82,15,
1078004066718245183,台北101discountC705綠色氣球/夜市台北車站西門町/捷運西門站走路5分鐘/電梯1-6人,539813308,Home,,萬華區,25.040066788995233,121.50701659245485,Entire home/apt,2098,2,31,2024-11-12,2.99,42,172,31,
1078031610720661207,獨棟別墅 鬧中取靜,267060490,言舲,,信義區,25.04674472454047,121.56901242064815,Entire home/apt,7200,28,0,,,2,32,0,
1078152445346935744,現代藝術設計 Minimalism style for 10ppl #近永康街商圈,92890581,Amelia,,大安區,25.03253771381189,121.52661624010041,Entire home/apt,4074,3,39,2024-12-25,3.47,9,110,39,
1078588791525096115,西門商圈802/捷運西門站步行3分鐘/附洗衣機大套房,508233574,詩純,,萬華區,25.042863,121.5048821,Entire home/apt,,3,8,2024-12-03,0.83,26,61,8,
1078832712180057097,超讚房東900則好評／New Open Special Price/精緻套房／獨立空間／全新裝潢,57593093,Angel,,中正區,25.0295385466807,121.52042877625954,Entire home/apt,1515,1,16,2024-08-25,1.50,7,196,16,
1078845976902088367,熱帶風情木屋 Southeast Asian style for 8ppl #東區商圈,92890581,Amelia,,松山區,25.04663650311867,121.55002200731683,Entire home/apt,3383,2,29,2024-12-16,2.58,9,173,29,
1079304734753698267,designer house/kitchen/private courtyard/10ms MRT,528379976,Eda,,松山區,25.04593,121.54609,Entire home/apt,9214,2,19,2024-12-02,2.05,15,329,19,
1079313461298925073,S1015 / Shinlin Night Market / Jiantan MRT 5 min,453709970,Bella,,士林區,25.08976,121.52356,Entire home/apt,1036,2,2,2024-06-29,0.30,31,87,2,
1079378322147126055,T202 / Ximen MRT / 5 min walk / Dadaocheng / Promo,453709970,Bella,,中正區,25.0463197496227,121.51114982528709,Entire home/apt,1471,2,19,2024-11-17,1.78,31,60,19,
1079405114775294305,台北 西門町 超大空間2～4人房 近捷運站/電梯大樓/夜市/洗衣機/超大對外窗/獨立衛浴/禁菸,198989764,Chunan,,萬華區,25.042363407226567,121.50771617889404,Entire home/apt,2606,2,7,2024-11-24,0.68,1,253,7,
1079482238870405988,Y3〖Mocha Charm〗套房 2-6人＋簡易廚房＋洗晎脫衣機,33899886,UrbanAbodeDugu,,中正區,25.047071407192536,121.51657915153328,Entire home/apt,3941,2,12,2024-12-06,1.07,12,25,12,
1079504339994760618,Christmas*Extremely Luxurious #獨立房屋#14ppl包棟#捷運大安站,538173077,Candice,,大安區,25.03259809808445,121.5474900878051,Entire home/apt,4964,2,33,2024-12-19,2.96,6,148,33,
1079520880880757723,【獨立房屋】11~14人房 / 5房2衛 / 雙捷運大安或信義安和站,330579461,Toto,,大安區,25.03147,121.54933,Entire home/apt,4964,2,4,2024-09-16,0.43,30,148,4,
1079641906493385687,"Taipei NTNU/NTU( 1min Taipower MRT,Shida market)1D",221534550,Anne,,中正區,25.02049,121.52679,Entire home/apt,1486,2,18,2024-12-01,1.82,48,75,18,
1079730419242021440,【創意美食街】中山國小站／當地美食巷弄／集結設計師餐廳／為味蕾帶來全新體驗／藝術之都／友善外國人,553950329,Tendy,,中山區,25.058331929391958,121.52442850822271,Entire home/apt,7746,2,0,,,6,90,0,
1079988668534800578,西門町典雅雙人房 Ximending Double room,122764186,Kyo,,萬華區,25.04072668140719,121.50339440655222,Entire home/apt,1551,2,27,2024-12-16,2.57,86,67,27,
1080081016923589321,台北 西門町  獨棟房屋（4間房間、3間衛浴）獨棟房屋、距離西門地圖5分鐘、西門町商圈、夜市、百貨,557550864,Oscar,,萬華區,25.0420922,121.5074017,Entire home/apt,8214,2,7,2024-12-07,0.92,5,175,7,
1080128822568806270,Rooftop garden+101 view@XinyiAnhe MRT(monthly 月租),1295140,Studio 17,,大安區,25.03566,121.54871,Entire home/apt,5821,5,1,2024-03-03,0.10,13,36,1,
1080173765251632749,Sunset Dreams I,30887495,Sin U,,大安區,25.03185575937969,121.54194100590692,Entire home/apt,2224,2,43,2024-12-14,4.03,3,322,43,
1080279187805828666,台北車站高機能大空間,229545480,Ryan,,中正區,25.04716,121.51814,Entire home/apt,4329,9,4,2024-06-21,0.41,1,125,4,
1080301059191970653,：Cozy apartment near NTU、Ntnu：,147140779,Sydney,,大安區,25.017152,121.532209,Entire home/apt,2695,14,7,2024-10-26,0.69,2,191,7,
1080319297938155290,1 Min to MRT& Night Market/出門就可逛饒河夜市/松山火車站走路三分鍾,24781354,Aj,,松山區,25.05120676239806,121.57678622668308,Entire home/apt,2157,2,20,2024-12-23,2.56,4,105,20,
1080407555813101909,台北市信義區全新裝潢！歡迎長期住宿、3分鐘就到捷運站！,481048822,崇景,,信義區,25.0224172,121.5548901,Entire home/apt,7829,3,31,2024-12-31,3.16,1,117,31,
1080435503728514577,“竹鳴Zumi”整棟雙層空間/赤峰街商圈/中山站R9走路7分鐘/2房1衛 2R1B/洗衣機,543908162,Mvk,,中山區,25.0557501,121.5235965,Entire home/apt,2891,2,48,2024-12-17,4.53,5,214,48,
1080463732651434949,“木鳴Mumi”整棟雙層空間/中山站R9走路7分鐘 /2房1衛 2R1B/洗衣機,543908162,Mvk,,中山區,25.0557501,121.5235965,Entire home/apt,3040,2,58,2024-12-15,5.42,5,190,58,
1080625156290007049,"Taipei center, cozy cabin",24431268,Min Ling,,中正區,25.023798666930464,121.52077551792179,Private room,2143,1,6,2024-12-15,0.97,1,257,6,
1080738466973857755,西門町舒爽雙人房 Ximending double room,122764186,Kyo,,萬華區,25.047376348648278,121.50644486980954,Entire home/apt,2067,2,20,2024-12-02,1.85,86,66,20,
1080758805560266219,New open <Cotton candy land>,441408173,Rosalia,,萬華區,25.042612071649092,121.50566750895497,Entire home/apt,3100,1,17,2024-12-15,1.63,14,269,17,
1080824104983799406,Daan Park Elevator New 3room apartment,277278670,Garden,,大安區,25.03364,121.5391,Entire home/apt,6643,30,6,2024-12-27,0.61,14,265,6,
